Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Greece F3 R32,L vs Tepavac,33% (3/9),33% (1/3),0/2,56% (5/9),20% (1/5),1/1,0/0,0/2,0/0,0/1
2018 Turkey F8 F,L vs Kuzmanov,25% (2/8),0% (0/2),0/4,86% (6/7),33% (2/6),0/0,0/0,1/1,0/0,0/0
2018 Turkey F8 SF,W vs Roca Batalla,36% (4/11),75% (3/4),0/1,20% (2/10),50% (1/2),2/2,0/0,0/0,0/0,0/0
2018 Turkey F8 QF,W vs Celikbilek,75% (6/8),100% (6/6),0/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2018 Turkey F8 R16,W vs Luz,75% (6/8),67% (4/6),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2018 Turkey F5 SF,L vs Lopez Perez,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,0/0,0/0,0/0
2018 Turkey F5 R16,W vs Dima,67% (6/9),100% (6/6),1/3,50% (5/10),40% (2/5),5/6,2/2,1/1,1/1,0/0
2018 Turkey F5 R32,W vs Kim,60% (9/15),67% (6/9),2/2,21% (3/14),0% (0/3),5/5,1/1,1/2,0/0,0/0
2018 Turkey F4 QF,W vs Serdarusic,67% (6/9),83% (5/6),2/2,22% (2/9),0% (0/2),3/4,1/2,0/0,1/1,0/0
2018 Turkey F4 R16,W vs Kiuamov,75% (6/8),67% (4/6),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/1,0/0
2018 Turkey F4 R32,W vs Ornago,55% (6/11),83% (5/6),1/3,40% (4/10),25% (1/4),3/4,0/0,0/0,0/0,0/0
2018 Bangkok CH R16,L vs Granollers,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2018 Bangkok CH R32,W vs Lock,56% (5/9),100% (5/5),1/2,22% (2/9),0% (0/2),4/5,2/3,0/0,1/1,0/0
2018 Bangkok CH R16,L vs Granollers,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2018 Bangkok CH R32,W vs Petrovic,50% (7/14),71% (5/7),1/3,31% (4/13),25% (1/4),3/4,1/1,0/0,0/0,0/0
2017 Alphen Aan Den Rijn CH R32,L vs Berlocq,30% (3/10),67% (2/3),0/4,67% (6/9),33% (2/6),2/2,0/0,0/0,0/0,0/0
2017 San Benedetto Del Tronto CH R32,L vs Petrovic,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/1
2017 Italy F16 R32,L vs Basso,40% (4/10),50% (2/4),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2016 Istanbul Q1,L vs Copil,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2016 Napoli CH R32,L vs Caruso,50% (4/8),25% (1/4),1/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,0/1
2018 (15 matches),,49.3%,71.8%,25.7%,34.8%,18.8%,81.8%,78.6%,50.0%,100.0%,50.0%
2017 (3 matches),,35.7%,50.0%,16.7%,61.5%,18.8%,80.0%,-,0.0%,-,0.0%
2016 (8 matches),,33.3%,53.8%,17.2%,53.9%,22.0%,75.0%,100.0%,57.1%,100.0%,33.3%
2015 (19 matches),,43.7%,74.4%,34.8%,50.0%,29.0%,68.9%,83.3%,68.8%,75.0%,66.7%
2014 (32 matches),,44.1%,74.3%,32.4%,46.6%,21.5%,70.7%,63.6%,45.9%,100.0%,43.8%
Career (171 matches),,41.6%,73.9%,28.1%,45.6%,24.0%,70.2%,73.2%,59.2%,82.2%,54.3%
