Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Ningbo CH R16,L vs Skugor,14.1%,21.2%,52.9%,21.2%,14.3%,23.8%,55.6%,23.8%,62.5%,6.5%,0.0%,17.6%,17.6%,42.9%,47
2015 Ho Chi Minh City CH SF,L vs Thompson,12.7%,19.0%,46.8%,16.8%,14.3%,23.8%,50.0%,20.5%,50.0%,12.5%,0.0%,15.4%,15.4%,36.4%,-13
2015 Ho Chi Minh City CH R16,W vs Saville,16.4%,22.4%,62.7%,22.2%,16.3%,23.3%,61.1%,25.3%,37.5%,0.0%,0.0%,21.1%,26.3%,66.7%,65
Career (3 matches),,14.4%,20.9%,54.2%,20.2%,14.9%,23.6%,55.6%,23.3%,53.0%,6.1%,0.0%,18.4%,20.4%,50.0%,34
