Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Australian Open R64,L vs Gauff,22.1%,32.4%,40.4%,31.0%,47.6%,44.8%,54.5%,35.0%,50.0%,10.0%,10.0%,33.3%,33.3%,81.8%,100.0%,-30
2023 US Open R64,L vs Sabalenka,31.1%,37.8%,43.3%,44.0%,52.0%,42.9%,72.7%,64.3%,100.0%,15.8%,21.1%,43.8%,18.2%,62.5%,50.0%,-43
2023 Nottingham F,L vs Boulter,22.4%,32.7%,37.1%,32.1%,50.0%,52.6%,62.5%,25.0%,0.0%,11.1%,11.1%,18.8%,16.7%,50.0%,100.0%,-9
2022 Portoroz R16,L vs Siniakova,20.3%,23.2%,31.4%,24.4%,28.9%,35.3%,79.2%,23.8%,33.3%,15.0%,15.0%,23.5%,62.5%,8.3%,0.0%,31
2021 Abu Dhabi R64,L vs Watson,18.0%,22.0%,40.5%,23.8%,28.6%,45.8%,47.1%,20.7%,25.0%,8.8%,11.8%,32.3%,0.0%,45.0%,33.3%,-25
Career (5 matches),,21.8%,28.1%,38.4%,29.1%,38.4%,43.8%,60.7%,31.3%,35.3%,11.7%,13.5%,30.6%,22.9%,47.6%,60.0%,-1
