Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Australian Open R64,L vs Gauff,36% (4/11),75% (3/4),0/5,70% (7/10),29% (2/7),1/3,0/1,1/1,0/0,0/0
2023 US Open R64,L vs Sabalenka,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2023 US Open R128,W vs Blinkova,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2023 Wimbledon R64,L vs Kasatkina,43% (3/7),33% (1/3),0/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2023 Wimbledon R128,W vs Mcnally,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2023 Nottingham F,L vs Boulter,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),0/1,0/0,2/3,0/0,1/1
2022 Portoroz R16,L vs Siniakova,22% (2/9),100% (2/2),1/5,70% (7/10),14% (1/7),1/2,0/1,0/1,0/0,0/1
2022 Wimbledon R128,L vs Tsurenko,25% (2/8),0% (0/2),0/3,44% (4/9),0% (0/4),0/0,0/0,0/1,0/0,0/1
2021 Wimbledon R128,L vs Davis,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2021 Abu Dhabi R64,L vs Watson,40% (6/15),67% (4/6),1/4,73% (11/15),45% (5/11),2/4,1/2,1/3,0/0,1/2
2019 W25 Jerusalem F,W vs Vismane,33% (4/12),100% (4/4),0/3,36% (5/14),20% (1/5),3/3,1/1,0/0,1/1,0/0
2019 W25 Jerusalem QF,W vs Yashina,55% (6/11),83% (5/6),3/3,36% (4/11),25% (1/4),3/3,0/1,0/0,0/1,0/0
2019 W25 Jerusalem R16,W vs Biran,71% (5/7),100% (5/5),0/1,50% (4/8),75% (3/4),4/5,2/3,0/0,1/1,0/0
2019 W60 Les Franqueses del Valles SF,L vs Dunne,33% (5/15),60% (3/5),1/3,47% (7/15),29% (2/7),3/3,1/1,1/3,0/0,0/1
2019 W60 Les Franqueses del Valles QF,W vs Kostova,63% (5/8),100% (5/5),1/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2019 W60 Les Franqueses del Valles R32,W vs Ponchet,50% (6/12),50% (3/6),0/2,15% (2/13),0% (0/2),3/3,2/2,0/0,1/1,0/0
2019 W25 Sunderland R16,L vs Noel,18% (2/11),50% (1/2),0/3,55% (6/11),50% (3/6),1/1,0/0,1/1,0/0,1/1
2019 W25 Sunderland R32,W vs Rajecki,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2019 W25 Bolton F,L vs Diatchenko,25% (2/8),100% (2/2),2/4,75% (6/8),0% (0/6),0/2,0/0,0/2,0/0,0/1
2019 W25 Bolton SF,W vs Raducanu,58% (7/12),71% (5/7),2/4,46% (6/13),33% (2/6),3/5,2/2,1/1,1/1,0/0
2025 (1 matches),,36.4%,75.0%,0.0%,70.0%,28.6%,33.3%,0.0%,100.0%,-,-
2023 (5 matches),,35.7%,60.0%,9.1%,38.1%,12.5%,75.0%,100.0%,50.0%,100.0%,50.0%
2022 (2 matches),,23.5%,50.0%,12.5%,57.9%,9.1%,50.0%,0.0%,0.0%,-,0.0%
2021 (2 matches),,30.4%,71.4%,12.5%,72.7%,31.3%,40.0%,50.0%,25.0%,-,50.0%
2019 (20 matches),,48.8%,76.0%,40.0%,36.9%,26.3%,79.4%,87.5%,30.8%,91.7%,40.0%
Career (73 matches),,48.5%,76.7%,31.8%,42.9%,25.1%,73.5%,84.9%,42.4%,86.5%,46.7%
