Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,3,1,2,33.3%,5-5,50.0%,42-42,50.0%,1-0,100.0%,3,78.0%,21.4%,9.4%,4.7%,66.4%,75.3%,40.7%,63.7%,36.9%,50.3%,1.01,R16 (Copenhagen)
2002,16,8,8,50.0%,22-19,53.7%,223-214,51.0%,7-5,58.3%,16,83.1%,18.4%,8.7%,6.5%,63.0%,74.7%,48.6%,65.1%,34.9%,50.1%,1.00,SF (Copenhagen)
2001,20,10,10,50.0%,29-31,48.3%,285-307,48.1%,5-2,71.4%,19,78.3%,16.4%,7.7%,5.4%,63.4%,73.2%,47.8%,63.9%,34.0%,48.8%,0.94,QF (Hong Kong)
2000,19,13,6,68.4%,26-18,59.1%,223-206,52.0%,6-2,75.0%,18,81.5%,21.4%,8.2%,3.7%,62.5%,71.1%,54.3%,64.8%,36.4%,50.7%,1.03,W (Memphis)
1999,34,16,18,47.1%,44-38,53.7%,424-394,51.8%,8-8,50.0%,32,80.8%,22.9%,8.3%,3.6%,62.9%,71.3%,52.0%,64.1%,37.5%,50.6%,1.05,SF (Atlanta)
1998,36,19,17,52.8%,51-42,54.8%,484-444,52.2%,4-9,30.8%,33,85.5%,20.2%,9.7%,4.2%,62.1%,78.4%,48.8%,67.2%,36.8%,51.7%,1.12,F (Halle)
1997,63,40,23,63.5%,99-65,60.4%,878-767,53.4%,16-12,57.1%,58,83.1%,23.7%,9.3%,3.4%,62.6%,74.5%,51.6%,65.9%,38.6%,52.0%,1.13,QF (8x)
1996,57,31,26,54.4%,76-64,54.3%,695-650,51.7%,13-9,59.1%,53,79.2%,23.2%,7.2%,2.7%,62.0%,71.4%,50.7%,63.6%,37.4%,50.6%,1.03,F (Toulouse)
1995,51,36,15,70.6%,81-48,62.8%,698-600,53.8%,16-10,61.5%,47,84.9%,22.9%,8.6%,2.8%,62.3%,75.0%,52.5%,66.5%,37.3%,51.7%,1.11,F (3x)
1994,61,39,22,63.9%,95-66,59.0%,846-727,53.8%,15-19,44.1%,51,85.3%,22.4%,9.1%,2.7%,65.7%,74.5%,53.4%,67.2%,37.0%,51.9%,1.13,W (3x)
1993,59,32,27,54.2%,78-73,51.7%,745-746,50.0%,17-10,63.0%,50,79.5%,19.8%,8.0%,2.6%,63.8%,71.2%,50.0%,63.5%,36.9%,50.2%,1.01,SF (2x)
1992,49,30,19,61.2%,77-55,58.3%,684-643,51.5%,18-14,56.3%,45,82.0%,20.4%,6.7%,1.4%,67.1%,72.1%,50.7%,65.0%,36.1%,50.6%,1.03,W (2x)
1991,39,18,21,46.2%,49-55,47.1%,473-486,49.3%,5-4,55.6%,37,75.1%,23.0%,5.0%,1.9%,63.9%,66.3%,51.3%,60.9%,38.0%,49.5%,0.97,QF (3x)
1990,28,18,10,64.3%,35-27,56.5%,290-281,50.8%,11-3,78.6%,4,86.8%,9.3%,8.0%,0.6%,59.6%,75.5%,54.6%,67.0%,30.5%,48.9%,0.93,W (Florence)
1989,3,0,3,0.0%,2-6,25.0%,32-39,45.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
1988,4,2,2,50.0%,4-3,57.1%,32-33,49.2%,0-2,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,542,313,229,57.7%,773-615,55.7%,7054-6579,51.7%,142-110,56.3%,466,81.7%,21.5%,8.1%,3.1%,63.5%,72.9%,51.1%,64.9%,37.0%,50.9%,1.05,
