Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2017,158,365,83,1733,68,1711,74,1663,65,1628,136,518
2016,54,1100,52,1807,40,1774,44,1722,36,1696,128,541
2015,21,2445,14,1986,14,1936,11,1911,14,1824,63,1205
2014,15,2675,17,1953,14,1905,12,1905,19,1753,47,1500
2013,8,4170,12,1990,11,1930,10,1929,14,1800,20,3300
2012,22,1751,33,1857,29,1811,20,1840,28,1742,295,197
2011,14,3115,22,1951,21,1882,12,1929,12,1827,137,576
2010,8,4445,16,2004,18,1926,8,1985,10,1874,101,775
2009,8,3965,7,2096,5,2039,3,2045,5,1902,,
2008,1,4710,5,2195,5,2127,3,2103,3,1977,,
2007,3,3475,6,2136,9,2041,3,2065,4,1951,,
2006,12,1211,7,2083,7,2013,11,1939,7,1877,,
2005,22,1320,31,1901,31,1830,25,1836,24,1750,,
2004,28,1062,19,1968,19,1901,27,1837,35,1691,,
2003,85,435,62,1798,47,1766,75,1678,106,1537,,
2002,196,160,118,1645,108,1598,135,1555,,,,
2001,364,45,,,,,,,,,,
