Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 US Open R128,L vs Kvitova,44% (7/16),100% (3/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Nanchang R16,L vs Lu,40% (6/15),38% (3/8),1/2,0/0,64% (9/14),1/3,1/2,- (0/0),- (0/0)
2017 Nanchang R32,W vs Kang,35% (6/17),54% (7/13),2/7,1/6,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2017 Wimbledon R128,L vs Radwanska,44% (4/9),50% (2/4),0/0,0/0,29% (2/7),0/2,0/1,40% (2/5),20% (1/5)
2017 Calvia R32,L vs Garcia,46% (6/13),40% (2/5),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2017 's Hertogenbosch R32,L vs Krejsova,58% (7/12),100% (1/1),0/0,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2017 Roland Garros R128,L vs Hogenkamp,55% (6/11),100% (1/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2017 Rome R32,L vs Goerges,63% (10/16),100% (3/3),1/1,0/0,75% (9/12),0/2,0/1,20% (1/5),25% (1/4)
2017 Rome R64,W vs Riske Amritraj,44% (7/16),83% (5/6),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2017 Madrid R64,L vs Cibulkova,54% (13/24),60% (3/5),1/2,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2017 Prague R32,L vs Pliskova,80% (8/10),0% (0/7),0/0,0/0,78% (7/9),0/2,0/1,- (0/0),- (0/0)
2017 Charleston R32,L vs Stosur,43% (3/7),33% (1/3),0/0,0/0,58% (7/12),1/3,1/2,- (0/0),- (0/0)
2017 Charleston R64,W vs Alexandrova,67% (6/9),67% (6/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Miami R128,L vs Shvedova,44% (12/27),57% (4/7),1/2,0/1,43% (3/7),1/3,0/1,20% (1/5),40% (2/5)
2017 Indian Wells R64,L vs Williams,55% (6/11),50% (7/14),1/4,0/3,40% (4/10),0/2,0/1,50% (3/6),33% (2/6)
2017 Indian Wells R128,W vs Falconi,50% (8/16),88% (7/8),2/2,1/1,64% (9/14),2/3,0/0,- (0/0),- (0/0)
2017 Dubai R64,L vs Barthel,43% (3/7),100% (1/1),0/0,0/0,38% (3/8),3/5,2/3,- (0/0),- (0/0)
2017 Doha R32,L vs Pavlyuchenkova,50% (5/10),0% (0/5),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2017 Taipei R32,L vs Nara,75% (12/16),27% (3/11),1/1,0/0,62% (8/13),4/6,1/2,67% (4/6),60% (3/5)
2017 Australian Open R32,L vs Kuznetsova,55% (11/20),47% (7/15),1/1,0/0,67% (16/24),3/5,0/1,- (0/0),- (0/0)
2017 (24 matches),,52.0%,47.9%,60.6%,40.0%,57.3%,35.6%,28.0%,40.7%,36.0%
2016 (43 matches),,58.5%,48.5%,44.8%,55.0%,54.4%,43.9%,41.7%,50.8%,45.6%
2015 (46 matches),,58.0%,45.2%,53.6%,56.6%,60.8%,48.2%,42.9%,52.9%,53.1%
2014 (55 matches),,56.7%,49.4%,51.7%,58.1%,57.9%,41.9%,47.2%,50.8%,42.6%
2013 (72 matches),,58.1%,46.7%,50.2%,58.8%,56.1%,59.7%,52.2%,59.8%,51.7%
Career (326 matches),,57.1%,48.0%,51.5%,55.8%,57.0%,47.7%,45.0%,51.7%,46.4%
