Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2017 Shenzhen R32,L vs Halep,4.4,3.9,4.9,48.8%,45.5%,16.7%,50.0%,55.1%,13.9%,-10.0,-6.3,-1.5,-1.3
2016 Hong Kong SF,L vs Wozniacki,5.3,5.8,4.7,44.6%,47.2%,48.0%,52.4%,53.4%,13.8%,1.0,0.7,11.5,10.3
2016 Guangzhou SF,W vs Konjuh,3.6,3.3,3.9,48.9%,55.8%,58.3%,44.4%,59.8%,13.3%,-7.0,-6.0,7.5,10.0
2016 Mallorca R16,W vs Mertens,4.3,4.3,4.4,53.8%,51.3%,45.5%,35.3%,43.6%,22.0%,0.0,0.0,-5.5,-4.1
2016 Mallorca R32,W vs Konjuh,3.1,2.8,3.3,57.6%,52.4%,42.9%,50.0%,51.7%,7.0%,2.0,3.1,-1.5,-2.3
2016 Indian Wells R16,L vs Radwanska,5.4,5.8,5.0,39.6%,39.1%,43.8%,50.0%,45.9%,8.3%,-0.5,-0.4,-5.5,-4.2
2016 Brisbane R32,L vs Vinci,4.7,4.6,4.8,48.5%,50.0%,48.4%,47.6%,52.7%,9.7%,0.5,0.3,14.0,8.9
2015 Luxembourg QF,L vs Doi,5.1,4.9,5.4,53.7%,32.4%,59.1%,40.0%,58.5%,22.3%,-9.5,-6.2,1.5,1.5
2015 Cincinnati SF,L vs Halep,5.0,5.1,4.9,42.2%,36.0%,52.9%,21.4%,49.0%,14.2%,-4.0,-4.4,-0.5,-0.6
2015 Toronto R32,L vs Halep,4.5,3.8,5.4,48.5%,34.8%,47.1%,42.9%,58.2%,13.0%,-11.0,-8.8,0.0,0.0
2015 s Hertogenbosch R16,W vs Hlavackova,2.9,2.7,3.1,59.5%,61.1%,85.7%,0.0%,54.6%,26.5%,3.0,5.9,6.0,16.7
2015 Miami R64,L vs Azarenka,4.5,4.4,4.5,37.1%,41.4%,26.3%,53.8%,60.6%,8.6%,-5.0,-3.5,0.5,0.6
2015 Indian Wells F,L vs Halep,6.1,6.1,6.2,48.6%,64.7%,45.2%,38.6%,58.5%,9.6%,3.0,1.0,-5.5,-2.7
2015 Indian Wells SF,W vs Lisicki,4.6,4.7,4.5,54.0%,53.7%,64.7%,52.2%,53.9%,9.5%,2.0,1.3,10.5,8.0
2014 Tokyo R16,L vs Muguruza,4.3,3.7,4.7,48.8%,59.2%,35.7%,16.7%,52.0%,10.6%,0.5,0.3,3.0,2.1
2014 US Open R16,L vs Bencic,5.1,5.3,4.9,52.1%,50.0%,41.2%,38.1%,53.3%,15.3%,6.5,3.3,1.5,1.0
2014 Cincinnati QF,L vs Williams,3.8,4.5,3.0,35.3%,40.0%,50.0%,40.0%,52.2%,15.2%,0.5,0.7,2.5,4.7
2014 Dubai QF,L vs Williams,3.6,4.2,2.7,42.5%,31.0%,69.2%,16.7%,52.7%,5.1%,-13.0,-14.9,2.0,2.7
2014 Australian Open R16,L vs Halep,5.8,6.3,5.3,45.9%,42.1%,50.0%,48.4%,62.8%,10.9%,-7.5,-3.4,2.0,1.6
2014 Brisbane QF,W vs Kerber,4.2,4.5,3.9,55.0%,58.8%,50.0%,61.1%,45.7%,5.7%,13.0,7.6,20.5,10.5
Career (42 matches),,4.7,4.8,4.6,47.6%,45.8%,48.2%,45.2%,53.0%,10.9%,-0.8,-0.6,3.3,2.9
