Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 US Open R128,L vs Kvitova,0.89,0.75,53.5,2.2,2.5%,60.0%,2.8%,44.4%,45.7%,33.3%
2017 Nanchang R16,L vs Lu,0.97,0.77,51.8,4.7,6.4%,57.4%,0.0%,42.2%,28.6%,51.3%
2017 Nanchang R32,W vs Kang,1.12,1.35,53.2,2.0,12.2%,63.4%,2.5%,42.5%,62.9%,50.0%
2017 Wimbledon R128,L vs Radwanska,1.10,0.73,60.4,3.0,3.4%,55.2%,0.0%,39.3%,34.3%,35.5%
2017 Calvia R32,L vs Garcia,0.85,0.71,48.4,2.0,5.7%,48.6%,6.7%,63.3%,35.3%,38.7%
2017 's Hertogenbosch R32,L vs Krejsova,0.94,0.51,50.1,2.2,2.7%,56.8%,2.8%,61.1%,16.7%,29.2%
2017 Roland Garros R128,L vs Hogenkamp,0.86,0.56,45.5,2.0,8.6%,62.9%,7.1%,50.0%,42.9%,11.5%
2017 Rome R32,L vs Goerges,1.01,0.73,60.2,13.8,5.6%,48.1%,6.0%,62.0%,28.6%,37.5%
2017 Rome R64,W vs Riske Amritraj,1.16,1.47,49.6,2.6,8.8%,55.9%,8.8%,55.9%,61.5%,50.0%
2017 Madrid R64,L vs Cibulkova,0.98,0.79,80.5,8.8,1.5%,58.5%,4.8%,59.7%,34.7%,31.1%
2017 Prague R32,L vs Pliskova,0.91,0.72,50.0,2.0,14.7%,55.9%,6.1%,69.7%,41.2%,16.1%
2017 Charleston R32,L vs Stosur,1.13,0.61,48.9,2.0,0.0%,37.9%,3.6%,50.0%,43.5%,17.4%
2017 Charleston R64,W vs Alexandrova,1.05,1.71,42.6,2.2,11.5%,73.1%,0.0%,52.2%,70.4%,47.8%
2017 Miami R128,L vs Shvedova,0.99,0.89,87.9,8.8,6.7%,63.3%,1.9%,51.9%,42.3%,32.7%
2017 Indian Wells R64,L vs Williams,0.77,0.80,59.0,25.6,7.3%,56.1%,2.9%,47.1%,47.8%,52.4%
2017 Indian Wells R128,W vs Falconi,1.14,1.30,57.1,2.3,0.0%,55.6%,0.0%,51.2%,48.6%,58.1%
2017 Dubai R64,L vs Barthel,0.93,0.46,33.1,2.0,3.8%,50.0%,0.0%,41.7%,18.2%,36.8%
2017 Doha R32,L vs Pavlyuchenkova,0.96,0.68,51.8,2.2,0.0%,63.6%,0.0%,43.3%,43.8%,20.7%
2017 Taipei R32,L vs Nara,1.03,0.87,74.6,5.0,5.0%,58.3%,9.3%,57.4%,33.3%,37.7%
2017 Australian Open R32,L vs Kuznetsova,0.96,0.90,92.5,1000.0,0.0%,51.3%,0.0%,54.2%,43.1%,46.0%
2017 (24 matches),,0.99,0.88,61.8,2.9,4.4%,56.0%,3.1%,52.9%,41.7%,38.9%
2016 (43 matches),,1.00,1.05,61.3,2.9,4.8%,57.2%,2.4%,54.4%,46.2%,46.4%
2015 (46 matches),,1.01,1.08,61.1,3.1,6.8%,60.2%,4.8%,58.0%,44.3%,43.7%
2014 (55 matches),,1.01,1.16,56.1,2.5,3.8%,60.8%,3.5%,56.9%,45.0%,48.8%
2013 (72 matches),,1.01,1.13,59.3,2.7,2.7%,58.5%,2.3%,56.1%,46.1%,49.3%
Career (326 matches),,1.01,1.08,59.1,2.8,3.6%,58.4%,2.6%,55.8%,45.1%,46.8%
