Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 US Open R128,L vs Kvitova,25% (3/12),100% (3/3),0/3,50% (6/12),17% (1/6),3/3,0/1,2/4,0/0,0/1
2017 Nanchang R16,L vs Lu,42% (5/12),60% (3/5),1/5,64% (7/11),29% (2/7),2/3,1/1,1/1,0/0,0/0
2017 Nanchang R32,W vs Kang,70% (7/10),100% (7/7),4/4,70% (7/10),43% (3/7),4/7,2/3,0/0,1/2,0/0
2017 Wimbledon R128,L vs Radwanska,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),0/2,0/2,0/0,0/0,0/0
2017 Calvia R32,L vs Garcia,30% (3/10),67% (2/3),0/2,50% (5/10),20% (1/5),0/2,0/0,1/3,0/0,0/1
2017 's Hertogenbosch R32,L vs Krejsova,9% (1/11),100% (1/1),0/3,30% (3/10),0% (0/3),0/1,0/0,1/1,0/0,0/0
2017 Roland Garros R128,L vs Hogenkamp,10% (1/10),100% (1/1),0/2,40% (4/10),0% (0/4),1/1,0/0,1/3,0/0,1/2
2017 Rome R32,L vs Goerges,21% (3/14),100% (3/3),1/3,62% (8/13),63% (5/8),2/2,0/0,0/0,0/0,0/0
2017 Rome R64,W vs Riske Amritraj,56% (5/9),100% (5/5),2/2,44% (4/9),50% (2/4),3/4,1/1,0/0,0/0,0/0
2017 Madrid R64,L vs Cibulkova,24% (4/17),75% (3/4),0/2,53% (9/17),56% (5/9),3/3,1/2,1/3,0/1,1/2
2017 Prague R32,L vs Pliskova,40% (4/10),0% (0/4),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,1/1
2017 Charleston R32,L vs Stosur,38% (3/8),33% (1/3),0/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/1
2017 Charleston R64,W vs Alexandrova,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),4/6,2/2,0/0,1/1,0/0
2017 Miami R128,L vs Shvedova,38% (6/16),67% (4/6),1/4,31% (5/16),20% (1/5),1/3,0/1,0/0,0/1,0/0
2017 Indian Wells R64,L vs Williams,64% (9/14),78% (7/9),3/6,50% (6/12),0% (0/6),4/6,0/0,0/0,0/0,0/0
2017 Indian Wells R128,W vs Falconi,54% (7/13),100% (7/7),3/4,62% (8/13),38% (3/8),3/5,0/0,0/1,0/0,0/0
2017 Dubai R64,L vs Barthel,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,0/1
2017 Doha R32,L vs Pavlyuchenkova,22% (2/9),0% (0/2),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,1/1
2017 Taipei R32,L vs Nara,35% (6/17),50% (3/6),1/5,53% (9/17),44% (4/9),1/3,0/0,5/5,0/0,1/1
2017 Australian Open R32,L vs Kuznetsova,47% (9/19),78% (7/9),4/8,63% (12/19),33% (4/12),5/6,0/0,2/2,0/0,1/1
2017 (24 matches),,38.7%,74.1%,31.4%,51.5%,28.6%,62.5%,64.7%,60.6%,57.1%,53.8%
2016 (43 matches),,50.9%,80.6%,39.4%,47.6%,24.9%,59.3%,65.8%,68.4%,66.7%,70.6%
2015 (46 matches),,46.6%,76.1%,36.1%,42.2%,34.1%,74.0%,86.0%,70.6%,82.6%,63.2%
2014 (55 matches),,53.6%,80.5%,43.4%,41.4%,30.0%,72.6%,74.6%,68.4%,84.0%,66.7%
2013 (72 matches),,54.7%,80.6%,42.1%,45.1%,25.9%,68.1%,70.0%,60.9%,73.0%,47.6%
Career (326 matches),,50.5%,79.6%,39.0%,45.2%,27.5%,68.4%,71.7%,62.9%,78.0%,56.0%
