Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Carlos Moya [ESP],8,6,57.1%,8,5,3,62.5%,1999,2007,14,1.04,3.0%,2.2%,67.1%,66.9%,55.3%,63.1%,38.4%,66.9%,34.9%
14,Gaston Gaudio [ARG],8,6,57.1%,7,1,6,14.3%,1998,2007,12,1.07,5.4%,3.9%,62.7%,66.5%,53.2%,61.5%,41.0%,70.0%,39.2%
13,Roger Federer [SUI],3,10,23.1%,5,2,3,40.0%,2000,2012,12,0.75,3.8%,3.6%,64.1%,67.7%,47.8%,60.5%,29.7%,48.1%,24.6%
12,Marat Safin [RUS],6,6,50.0%,3,1,2,33.3%,2000,2008,11,0.93,2.1%,3.3%,65.9%,65.6%,49.8%,60.2%,36.9%,55.7%,41.2%
10,Lleyton Hewitt [AUS],4,6,40.0%,5,3,2,60.0%,2000,2009,8,1.08,8.5%,1.6%,64.6%,68.7%,55.2%,63.9%,39.1%,61.2%,36.3%
10,Alberto Martin [ESP],5,5,50.0%,3,1,2,33.3%,1998,2007,9,1.01,1.5%,2.2%,65.8%,59.3%,49.8%,56.0%,44.5%,64.5%,40.5%
9,David Ferrer [ESP],2,7,22.2%,2,2,0,100.0%,2004,2011,9,0.92,1.6%,2.2%,67.8%,60.8%,50.2%,57.4%,39.2%,52.6%,37.1%
9,Rafael Nadal [ESP],2,7,22.2%,3,2,1,66.7%,2005,2010,9,0.74,2.9%,2.4%,64.3%,62.5%,47.8%,57.3%,31.8%,61.0%,28.1%
9,Nicolas Massu [CHI],7,2,77.8%,4,2,2,50.0%,2000,2010,7,1.21,6.0%,4.3%,59.5%,71.6%,54.3%,64.6%,42.9%,54.5%,38.6%
9,Nicolas Lapentti [ECU],7,2,77.8%,3,0,3,0.0%,2000,2009,9,1.16,3.7%,5.1%,59.8%,73.5%,51.7%,64.7%,40.9%,71.1%,36.8%
8,Fabrice Santoro [FRA],6,2,75.0%,3,1,2,33.3%,2000,2009,7,1.25,5.8%,3.2%,59.1%,73.7%,54.5%,65.8%,42.6%,60.0%,34.3%
8,Stefan Koubek [AUT],5,3,62.5%,4,2,2,50.0%,2001,2007,8,1.06,4.4%,3.1%,61.8%,67.8%,53.6%,62.4%,39.9%,53.3%,40.2%
8,Felix Mantilla [ESP],8,0,100.0%,6,6,0,100.0%,2000,2003,7,1.14,4.6%,3.8%,62.7%,68.0%,45.8%,59.7%,46.0%,52.5%,48.8%
7,Igor Andreev [RUS],5,2,71.4%,2,1,1,50.0%,2004,2012,7,1.15,2.3%,2.1%,67.2%,66.9%,57.7%,63.9%,41.6%,65.0%,37.7%
7,Jurgen Melzer [AUT],4,3,57.1%,4,2,2,50.0%,2003,2010,7,1.06,3.3%,3.1%,62.0%,70.4%,57.0%,65.3%,36.8%,68.5%,32.1%
