Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2012 Valencia R32,L vs Almagro,0.81,0.73,53.8,3.1,-,65.6%,-,40.0%,47.7%,35.7%
2012 Wimbledon R128,L vs Djokovic,0.88,0.56,28.0,2.5,-,48.7%,-,54.5%,34.1%,26.8%
2012 Wimbledon R128,L vs Djokovic,0.88,0.56,28.0,2.5,5.1%,48.7%,0.0%,54.5%,34.1%,26.8%
2012 Roland Garros R64,L vs Cilic,0.84,0.62,29.4,2.7,-,55.8%,-,57.4%,29.8%,34.9%
2012 Roland Garros R64,L vs Cilic,0.84,0.62,29.4,2.7,1.9%,55.8%,8.5%,57.4%,29.8%,34.9%
2012 Nice R16,L vs Bellucci,0.86,0.72,52.3,2.2,-,60.6%,-,53.3%,43.6%,27.0%
2012 Nice R32,W vs Haase,1.12,1.12,97.3,34.0,-,58.3%,-,78.2%,25.4%,39.3%
2012 Rome R16,L vs Federer,1.08,0.68,53.1,2.0,-,58.1%,-,57.9%,35.0%,16.7%
2012 Rome R32,W vs Monfils,1.11,1.38,47.2,3.7,-,51.5%,-,70.0%,48.4%,50.0%
2012 Rome R64,W vs Anderson,1.06,1.46,50.6,2.7,-,65.7%,-,75.0%,37.5%,44.7%
2012 Madrid R64,L vs Andreev,0.85,0.88,53.5,2.5,-,69.4%,-,71.0%,41.0%,21.1%
2012 Acapulco R32,L vs Wawrinka,0.86,0.86,79.1,4.5,-,65.9%,-,52.5%,36.7%,44.4%
2012 Buenos Aires R32,L vs Nishikori,0.98,0.85,51.6,3.1,-,50.0%,-,55.8%,47.1%,34.1%
2012 Sao Paulo R32,L vs Mayer,0.94,0.74,56.5,3.2,-,65.7%,-,54.8%,35.9%,25.7%
2012 Auckland R32,L vs Paire,0.88,0.52,40.1,2.3,-,57.7%,-,52.0%,25.9%,26.9%
2011 Paris R64,L vs Mahut,0.85,0.66,50.4,2.6,-,42.3%,-,58.3%,35.5%,41.9%
2011 Paris R64,L vs Mahut,0.85,0.66,50.4,2.6,-,42.3%,-,58.3%,35.5%,41.9%
2011 Valencia QF,L vs Monaco,0.74,0.61,41.8,2.2,-,60.7%,-,60.0%,45.2%,19.4%
2011 Valencia R32,W vs Kunitsyn,1.02,1.45,55.2,3.3,-,69.4%,-,70.6%,36.6%,50.0%
2011 Shanghai R32,W vs Verdasco,1.19,1.32,66.2,4.6,-,58.0%,-,63.8%,35.9%,51.4%
2012 (15 matches),,0.94,0.79,51.3,2.9,0.5%,58.2%,0.7%,59.6%,36.6%,32.9%
2011 (14 matches),,1.00,1.01,54.2,2.8,1.5%,63.2%,0.2%,64.4%,36.2%,36.9%
2009 (2 matches),,1.09,0.95,48.2,2.1,3.4%,37.3%,5.6%,63.0%,40.3%,47.5%
2007 (3 matches),,0.92,0.71,41.9,2.6,4.7%,62.0%,3.4%,58.0%,29.2%,32.5%
2006 (2 matches),,0.80,0.90,46.6,2.4,16.9%,72.9%,10.9%,54.5%,33.3%,47.8%
Career (64 matches),,0.98,0.94,48.9,2.7,3.8%,61.0%,2.4%,61.4%,36.9%,37.5%
