Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2012 Wimbledon R128,L vs Djokovic,15,16,0.9,9.6%,10.2%,13,14,0.9,9.5%,10.2%,,,1.8,21.7%,12.1%
2012 Roland Garros R64,L vs Cilic,28,30,0.9,14.8%,15.9%,23,25,0.9,13.5%,14.6%,,,1.5,18.5%,12.2%
2011 US Open R16,L vs Tipsarevic,34,39,0.9,12.1%,13.9%,26,31,0.8,10.8%,12.9%,7.1%,2.9%,1.4,19.3%,13.6%
2011 US Open R32,W vs Granollers,16,9,1.8,20.0%,11.3%,13,8,1.6,17.6%,10.8%,12.2%,4.1%,0.6,13.8%,21.3%
2011 US Open R64,W vs Monfils,34,52,0.7,9.2%,14.1%,32,44,0.7,9.8%,13.4%,5.5%,3.0%,1.0,22.0%,22.0%
2009 Umag F,L vs Davydenko,6,17,0.4,6.2%,17.5%,6,17,0.4,6.7%,19.1%,5.6%,1.1%,1.4,27.8%,20.6%
2009 Casablanca F,W vs Serra,25,26,1.0,18.2%,19.0%,20,23,0.9,15.7%,18.1%,10.2%,5.5%,0.5,13.1%,25.5%
2007 Canada Masters R64,L vs Hewitt,24,25,1.0,16.2%,16.9%,17,25,0.7,13.1%,19.2%,8.5%,4.6%,1.1,18.2%,16.2%
2007 Wimbledon QF,L vs Federer,21,34,0.6,9.0%,14.6%,18,31,0.6,8.5%,14.7%,4.7%,2.8%,1.3,23.2%,17.6%
2007 Monte Carlo Masters SF,L vs Federer,8,13,0.6,7.0%,11.4%,8,12,0.7,7.3%,11.0%,3.7%,3.7%,1.3,28.1%,21.9%
2006 Cincinnati Masters SF,W vs Robredo,23,21,1.1,16.0%,14.6%,16,18,0.9,12.2%,13.7%,9.9%,2.3%,0.4,12.5%,29.9%
2005 Wimbledon R16,L vs Federer,23,28,0.8,10.8%,13.2%,20,25,0.8,10.3%,12.8%,3.6%,5.1%,1.3,20.8%,15.6%
2005 Barcelona F,L vs Nadal,34,49,0.7,16.3%,23.6%,33,42,0.8,17.1%,21.8%,11.4%,5.2%,1.1,16.8%,15.9%
2005 Monte Carlo Masters SF,L vs Coria,13,34,0.4,11.0%,28.8%,13,34,0.4,11.5%,30.1%,8.0%,3.5%,0.8,12.7%,15.3%
2004 Rotterdam F,L vs Hewitt,38,50,0.8,16.8%,22.1%,32,50,0.6,15.3%,23.9%,8.6%,4.3%,0.9,14.2%,16.4%
2004 Australian Open SF,L vs Federer,19,18,1.1,12.3%,11.7%,13,18,0.7,9.6%,13.2%,5.1%,4.4%,1.2,19.5%,16.9%
2003 Davis Cup RR,L vs Hewitt,39,43,0.9,12.5%,13.8%,27,41,0.7,9.6%,14.6%,4.6%,4.6%,0.9,20.6%,23.5%
2003 Masters Cup RR,L vs Federer,13,24,0.5,12.7%,23.5%,8,17,0.5,9.6%,20.5%,4.8%,4.8%,1.8,22.5%,12.7%
2003 Madrid Masters F,W vs Massu,26,31,0.8,15.9%,18.9%,15,30,0.5,10.4%,20.8%,6.9%,3.5%,0.5,11.6%,23.8%
2003 Madrid Masters SF,W vs Federer,19,21,0.9,11.1%,12.3%,15,18,0.8,10.3%,12.4%,5.5%,4.8%,1.3,21.6%,16.4%
Career (44 matches),,1114,1363,0.8,13.8%,16.9%,930,1218,0.8,12.8%,16.8%,8.0%,4.1%,0.9,17.6%,19.5%
