Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,6,2,4,33.3%,4-9,30.8%,44-69,38.9%,0-0,-,1,-,-,0.0%,8.0%,68.0%,41.2%,37.5%,40.0%,34.8%,37.5%,0.58,R16 (2x)
2006,12,3,9,25.0%,8-19,29.6%,112-147,43.2%,0-3,0.0%,9,-,-,0.5%,4.1%,69.3%,57.8%,42.0%,52.9%,42.3%,47.6%,0.90,R32 (4x)
2005,5,2,3,40.0%,4-7,36.4%,47-53,47.0%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2004,13,5,8,38.5%,11-19,36.7%,122-160,43.3%,4-1,80.0%,2,-,-,0.0%,2.9%,67.6%,46.5%,52.9%,48.6%,35.2%,41.9%,0.69,QF (Bogota)
2003,22,9,13,40.9%,20-31,39.2%,203-267,43.2%,4-1,80.0%,4,-,-,0.4%,4.9%,70.2%,52.7%,32.9%,46.8%,36.6%,42.1%,0.69,F (Bol)
2002,6,2,4,33.3%,5-8,38.5%,44-65,40.4%,1-1,50.0%,0,,,,,,,,,,,,R16 (Casablanca)
2001,15,11,4,73.3%,24-10,70.6%,169-122,58.1%,1-1,50.0%,0,,,,,,,,,,,,W (Mexico Circuit 4 40K)
1999,8,3,5,37.5%,6-10,37.5%,56-79,41.5%,1-0,100.0%,0,,,,,,,,,,,,SF (Bol)
1998,4,3,1,75.0%,6-4,60.0%,45-44,50.6%,0-1,0.0%,0,,,,,,,,,,,,SF (Bogota)
Career,91,40,51,44.0%,88-117,42.9%,842-1006,45.6%,11-8,57.9%,16,-,-,0.4%,4.4%,69.3%,54.6%,40.7%,50.3%,39.9%,45.2%,0.80,
