Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,10,2,8,20.0%,3,1,2,33.3%,1998,2006,R64,3,0.94,0.0%,3.5%,67.7%,53.0%,56.3%,54.0%,43.1%,51.9%,57.9%
Roland Garros,10,Clay,23,13,10,56.5%,2,2,0,100.0%,1998,2007,R64,4,0.80,0.4%,4.2%,72.1%,53.8%,29.9%,47.1%,42.5%,46.3%,41.4%
Wimbledon,5,Grass,6,1,5,16.7%,1,1,0,100.0%,1998,2006,R64,3,0.82,0.4%,3.5%,73.6%,58.3%,47.8%,55.5%,36.5%,57.6%,42.1%
US Open,9,Hard,11,2,9,18.2%,0,0,0,-,1998,2006,R128,2,0.60,0.0%,7.1%,65.7%,46.2%,32.4%,41.4%,35.2%,45.0%,60.0%
Bogota,9,Clay,19,10,9,52.6%,8,4,4,50.0%,1998,2007,SF,0,,,,,,,,,,
Acapulco,7,Clay,11,4,7,36.4%,0,0,0,-,2001,2007,R32,1,0.58,0.0%,8.0%,68.0%,41.2%,37.5%,40.0%,34.8%,25.0%,33.3%
Estoril,6,Clay,12,6,6,50.0%,3,3,0,100.0%,1999,2007,R32,0,,,,,,,,,,
Palermo,6,Clay,12,5,7,41.7%,1,0,1,0.0%,2000,2007,R16,0,,,,,,,,,,
Bol,4,Clay,11,7,4,63.6%,2,2,0,100.0%,1998,2003,F,0,,,,,,,,,,
Madrid,4,Clay,11,7,4,63.6%,4,2,2,50.0%,1998,2003,R16,0,,,,,,,,,,
