Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,4,2,2,50.0%,5-5,50.0%,43-41,51.2%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2000,26,14,12,53.8%,34-29,54.0%,302-289,51.1%,2-3,40.0%,0,,,,,,,,,,,,F (Buenos Aires)
1998,4,2,2,50.0%,3-5,37.5%,35-40,46.7%,1-1,50.0%,0,,,,,,,,,,,,QF (Segovia)
1997,13,12,1,92.3%,22-5,81.5%,146-91,61.6%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
1996,15,14,1,93.3%,28-3,90.3%,175-96,64.6%,1-1,50.0%,0,,,,,,,,,,,,W (2x)
1995,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (Andorra)
1994,7,6,1,85.7%,12-3,80.0%,83-58,58.9%,1-1,50.0%,0,,,,,,,,,,,,W (Barcelona)
1993,27,20,7,74.1%,38-20,65.5%,298-234,56.0%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
1992,29,16,13,55.2%,33-28,54.1%,271-256,51.4%,5-3,62.5%,0,,,,,,,,,,,,F (Reggio Calabri)
1991,3,1,2,33.3%,1-3,25.0%,10-21,32.3%,1-1,50.0%,0,,,,,,,,,,,,R16 (Sevilla)
Career,129,87,42,67.4%,177-103,63.2%,1374-1142,54.6%,18-12,60.0%,0,,,,,,,,,,,,
