Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Rotterdam R32,L vs Basilashvili,60.5%,54.2%,4.2%,3/2,2.41,1.4%,50.0%,51.9%,5.6%,2.41,2.5%,80.4%,55.6%,3.6%,2.40,0.0%
2019 Pune R16,L vs Gulbis,61.9%,59.0%,4.8%,3/0,2.69,9.1%,53.1%,52.9%,6.3%,2.65,11.1%,73.3%,63.6%,3.3%,2.76,5.9%
2018 Shanghai R64,W vs Hurkacz,74.0%,63.2%,9.1%,2/5,2.32,6.0%,71.7%,68.4%,5.7%,2.33,9.4%,82.6%,52.6%,17.4%,2.31,0.0%
2018 Cincinnati R32,L vs Del Potro,45.3%,62.5%,1.9%,1/0,2.46,23.5%,41.2%,71.4%,2.9%,2.59,35.3%,66.7%,50.0%,0.0%,2.21,0.0%
2018 Washington R16,L vs De Minaur,77.2%,47.5%,2.5%,1/1,2.02,5.2%,63.8%,43.3%,4.3%,2.13,10.7%,100.0%,51.6%,0.0%,1.92,0.0%
2018 Munich SF,L vs Zverev,62.7%,52.4%,0.0%,0/0,2.56,6.3%,58.1%,60.0%,0.0%,2.52,10.0%,85.0%,41.2%,0.0%,2.63,0.0%
2018 Indian Wells QF,L vs Federer,71.0%,46.9%,0.0%,0/0,2.04,31.1%,65.2%,46.7%,0.0%,2.08,29.2%,86.4%,47.4%,0.0%,2.00,33.3%
2018 Australian Open SF,L vs Federer,54.1%,30.0%,5.4%,2/0,2.16,34.2%,25.0%,25.0%,12.5%,2.12,42.9%,80.0%,31.3%,0.0%,2.21,23.5%
2018 Australian Open QF,W vs Sandgren,68.3%,52.1%,3.8%,4/0,2.54,24.7%,66.7%,42.1%,3.5%,2.49,33.3%,78.6%,63.6%,4.8%,2.68,0.0%
2018 Australian Open R16,W vs Djokovic,71.5%,50.5%,7.7%,8/2,2.41,8.8%,79.7%,44.4%,5.1%,2.47,13.5%,81.1%,63.3%,16.2%,2.31,0.0%
2018 Australian Open R32,W vs Zverev,58.8%,50.0%,0.0%,0/0,2.37,6.3%,50.6%,58.1%,0.0%,2.29,9.1%,86.0%,40.5%,0.0%,2.55,0.0%
2017 NextGen Finals F,W vs Rublev,74.7%,51.6%,6.0%,4/1,2.62,5.2%,80.0%,50.0%,5.0%,2.64,8.1%,76.9%,53.3%,7.7%,2.57,0.0%
2017 Paris R32,L vs Nadal,74.6%,46.0%,1.5%,0/1,2.30,18.6%,75.6%,38.7%,0.0%,2.28,29.7%,79.2%,57.9%,4.2%,2.32,0.0%
2017 Winston Salem QF,L vs Dzumhur,72.0%,41.7%,0.0%,0/0,2.19,34.9%,69.4%,40.0%,0.0%,2.06,72.2%,78.6%,45.5%,0.0%,2.28,8.0%
2017 Canada R32,W vs Goffin,79.5%,50.0%,0.0%,0/0,2.50,2.2%,81.3%,50.0%,0.0%,2.35,4.3%,94.1%,50.0%,0.0%,2.66,0.0%
2017 Roland Garros R128,W vs Querrey,64.2%,57.1%,1.7%,1/1,2.29,6.5%,46.7%,42.9%,1.7%,2.23,11.8%,90.7%,65.3%,1.9%,2.38,0.0%
2017 Barcelona QF,L vs Nadal,81.7%,30.6%,0.0%,0/0,2.19,3.7%,76.7%,24.2%,0.0%,2.08,6.3%,100.0%,43.8%,0.0%,2.36,0.0%
2016 Toyota CH R16,L vs Takahashi,69.3%,40.4%,2.7%,1/1,2.55,7.3%,65.8%,32.0%,0.0%,2.52,14.3%,84.4%,48.1%,6.3%,2.58,0.0%
2016 Sofia R32,L vs Copil,55.6%,24.0%,2.2%,1/0,2.44,47.5%,50.0%,30.8%,3.8%,2.52,48.0%,75.0%,16.7%,0.0%,2.30,46.7%
2015 Shenzhen QF,L vs Cilic,56.1%,48.6%,4.5%,2/1,2.62,13.2%,40.5%,13.3%,5.4%,2.60,20.0%,84.6%,72.7%,3.8%,2.64,5.6%
Career (22 matches),,67.6%,49.5%,3.2%,66.7%,2.40,12.9%,62.4%,46.1%,3.0%,2.39,18.5%,84.6%,53.3%,3.9%,2.42,4.5%
