Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Jordan Thompson [AUS],4,1,80.0%,4,3,1,75.0%,2014,2023,5,1.06,4.6%,3.4%,64.3%,66.7%,48.6%,60.2%,42.0%,40.0%,44.4%
5,Tatsuma Ito [JPN],3,2,60.0%,1,1,0,100.0%,2013,2019,5,1.11,7.3%,5.0%,62.7%,68.7%,51.5%,62.3%,41.7%,54.2%,41.9%
5,Go Soeda [JPN],2,3,40.0%,1,0,1,0.0%,2013,2016,4,0.97,5.9%,4.3%,60.7%,67.0%,49.7%,60.2%,38.7%,61.1%,40.0%
5,Yen Hsun Lu [TPE],2,3,40.0%,5,2,3,40.0%,2015,2016,5,0.99,8.1%,3.8%,60.6%,71.9%,45.4%,61.5%,38.3%,70.9%,31.1%
4,Yusuke Takahashi [JPN],3,1,75.0%,0,0,0,-,2016,2026,4,1.23,5.2%,5.6%,60.4%,73.5%,50.5%,64.4%,43.9%,69.6%,60.9%
4,Andrey Rublev [RUS],3,1,75.0%,0,0,0,-,2017,2019,4,1.18,3.8%,4.6%,59.6%,74.8%,46.7%,63.5%,43.3%,70.0%,53.6%
4,Marin Cilic [CRO],1,3,25.0%,3,0,3,0.0%,2015,2019,4,0.94,7.8%,4.9%,58.7%,72.3%,51.3%,63.6%,34.1%,50.0%,36.0%
4,David Goffin [BEL],1,3,25.0%,0,0,0,-,2016,2019,4,0.66,4.9%,3.5%,58.4%,56.1%,46.8%,52.2%,31.6%,50.0%,43.8%
4,Ji Sung Nam [KOR],4,0,100.0%,2,2,0,100.0%,2014,2019,2,1.12,2.3%,2.9%,63.2%,75.9%,49.2%,66.1%,37.9%,44.4%,28.6%
4,Denis Kudla [USA],3,1,75.0%,2,2,0,100.0%,2015,2018,4,1.15,3.0%,3.0%,57.2%,70.2%,50.4%,61.7%,44.0%,54.5%,57.7%
4,John Isner [USA],1,3,25.0%,2,1,1,50.0%,2016,2018,4,0.83,8.0%,3.2%,63.3%,71.7%,57.4%,66.5%,28.0%,38.5%,14.3%
4,Ti Chen [TPE],3,1,75.0%,2,0,2,0.0%,2012,2014,2,1.04,4.9%,7.4%,58.2%,70.4%,35.3%,55.7%,46.0%,41.7%,52.9%
3,Hikaru Shiraishi [JPN],3,0,100.0%,0,0,0,-,2024,2025,2,1.29,4.2%,5.1%,65.3%,59.7%,58.5%,59.3%,52.3%,40.0%,50.0%
3,Yasutaka Uchiyama [JPN],1,2,33.3%,1,1,0,100.0%,2014,2024,3,0.98,5.9%,5.9%,62.2%,66.7%,50.7%,60.6%,38.7%,59.1%,31.6%
3,Rafael Nadal [ESP],0,3,0.0%,1,0,1,0.0%,2017,2019,3,0.63,2.7%,3.2%,63.5%,59.0%,48.8%,55.3%,28.3%,47.6%,33.3%
