Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,133,88,45,66.2%,189-108,63.6%,1501-1262,54.3%,24-16,60.0%,131,76.3%,32.4%,5.2%,4.6%,62.0%,69.9%,50.8%,62.6%,42.1%,52.1%,1.13
Clay,10,5,5,50.0%,12-11,52.2%,105-101,51.0%,0-2,0.0%,10,65.3%,37.9%,2.9%,7.5%,58.0%,67.9%,40.9%,56.6%,46.4%,51.1%,1.07
Grass,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,2,62.5%,0.0%,2.9%,8.7%,56.3%,69.0%,37.8%,55.3%,20.4%,38.8%,0.46
Carpet,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,1.5%,3.1%,63.1%,61.0%,37.5%,52.3%,26.3%,40.2%,0.55
Finals,12,9,3,75.0%,21-6,77.8%,149-113,56.9%,3-0,100.0%,12,82.2%,30.8%,6.6%,2.2%,62.3%,73.4%,53.3%,65.8%,41.7%,53.3%,1.22
Semi-finals,19,12,7,63.2%,26-20,56.5%,222-212,51.2%,3-4,42.9%,19,73.7%,28.8%,5.9%,3.0%,64.3%,66.6%,50.0%,60.7%,41.3%,51.0%,1.05
Quarter-finals,22,19,3,86.4%,36-7,83.7%,239-144,62.4%,2-0,100.0%,21,82.8%,41.8%,5.6%,3.4%,61.2%,71.4%,57.3%,65.9%,45.7%,55.5%,1.34
vs Righties,130,80,50,61.5%,176-118,59.9%,1445-1281,53.0%,23-18,56.1%,129,74.7%,31.6%,4.9%,4.9%,61.6%,69.4%,49.4%,61.7%,41.9%,51.5%,1.09
vs Lefties,10,7,3,70.0%,15-7,68.2%,115-90,56.1%,1-0,100.0%,10,74.3%,37.9%,5.2%,4.1%,62.4%,68.3%,50.0%,61.4%,44.8%,53.0%,1.16
