Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Mar-2025,M15 Tsukuba,Hard,F,676,542,Chung d. Takuya Kumasaka [JPN],6-4 3-6 6-1,1.23,3.7%,3.7%,72.8%,64.4%,45.5%,8/13,2:24
17-Mar-2025,M15 Nishi-Tokyo,Hard,F,676,542,Chung d. Takuya Kumasaka [JPN],6-4 6-0,1.45,3.8%,3.8%,66.0%,62.9%,61.1%,3/4,1:31
10-Mar-2025,M25 Luan,Hard,F,668,375,Oliver Crawford [GBR] d. Chung,4-6 6-3 6-2,0.89,3.6%,3.6%,75.0%,52.4%,52.4%,9/16,2:06
30-Dec-2024,M25 Bali,Hard,F,1104,421,Chung d. Giles Hussey [GBR],6-1 6-2,1.96,8.7%,0.0%,67.4%,80.6%,60.0%,1/1,1:14
29-Jul-2019,Chengdu CH,Hard,F,166,197,(2) Chung d. (6) Yuichi Sugita [JPN],6-4 6-3,2.25,17.0%,2.1%,70.2%,84.8%,71.4%,1/1,1:27
06-Nov-2017,NextGen Finals,Hard,F,55,35,(6) Chung d. (1) Andrey Rublev [RUS],3-4(5) 4-3(2) 4-2 4-2,1.24,1.3%,3.8%,70.0%,76.8%,37.5%,7/9,1:57
23-Jan-2017,Lahaina CH,Hard,F,105,124,(2) Chung d. (4) Taro Daniel [JPN],7-6(3) 6-1,1.45,1.6%,4.8%,61.9%,76.9%,50.0%,0/1,1:29
07-Nov-2016,Kobe CH,Hard,F,126,130,(5) Chung d. (7) James Duckworth [AUS],6-4 7-6(2),1.32,7.7%,1.5%,58.5%,78.9%,59.3%,2/3,1:26
19-Sep-2016,Kaohsiung CH,Hard,F,134,186,Chung d. Duck Hee Lee [KOR],6-4 6-2,1.52,13.2%,3.8%,58.5%,80.6%,59.1%,1/1,1:15
12-Sep-2016,Nanchang CH,Hard,F,145,220,Hiroki Moriya [JPN] d. (4) Chung,4-6 6-1 6-4,0.98,10.6%,1.5%,65.2%,72.1%,52.2%,3/7,1:59
