Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Caroline Garcia [FRA],4,3,57.1%,1,1,0,100.0%,2017,2020,7,1.14,9.0%,3.4%,54.9%,76.7%,50.2%,64.7%,40.2%,66.7%,33.3%
6,Magda Linette [POL],4,2,66.7%,0,0,0,-,2018,2023,5,1.06,7.1%,3.3%,58.9%,65.2%,49.3%,58.6%,43.8%,60.5%,76.0%
6,Irina Falconi [USA],3,3,50.0%,1,0,1,0.0%,2014,2018,1,1.77,5.9%,2.0%,58.8%,76.7%,52.4%,66.7%,59.0%,66.7%,83.3%
6,Taylor Townsend [USA],2,4,33.3%,1,0,1,0.0%,2015,2017,1,0.70,4.4%,9.9%,56.0%,64.7%,47.5%,57.1%,30.0%,78.6%,50.0%
5,Jelena Ostapenko [LAT],3,2,60.0%,3,3,0,100.0%,2017,2023,5,1.01,6.7%,5.9%,54.0%,71.6%,44.1%,58.9%,41.5%,62.8%,41.5%
5,Bianca Andreescu [CAN],1,4,20.0%,2,0,2,0.0%,2016,2019,2,0.64,6.5%,6.5%,50.5%,77.8%,30.2%,54.2%,29.1%,53.3%,0.0%
4,Naomi Osaka [JPN],1,3,25.0%,1,0,1,0.0%,2014,2021,3,0.78,9.6%,5.0%,49.8%,73.4%,47.3%,60.3%,30.8%,46.7%,50.0%
4,Nicole Gibbs [USA],3,1,75.0%,1,0,1,0.0%,2014,2019,3,1.40,6.1%,2.0%,55.1%,73.1%,54.5%,64.8%,49.2%,70.6%,56.5%
4,Beatriz Haddad Maia [BRA],1,3,25.0%,0,0,0,-,2014,2019,1,0.83,12.3%,2.7%,41.1%,56.7%,48.8%,52.1%,39.6%,54.5%,50.0%
3,Donna Vekic [CRO],1,2,33.3%,1,0,1,0.0%,2018,2023,3,1.03,6.2%,6.2%,55.3%,72.0%,44.6%,59.7%,41.5%,52.4%,39.1%
3,Shuai Zhang [CHN],3,0,100.0%,0,0,0,-,2017,2021,3,1.65,9.7%,3.5%,42.4%,82.0%,61.4%,70.1%,49.3%,58.3%,37.8%
3,Petra Kvitova [CZE],0,3,0.0%,0,0,0,-,2019,2021,3,0.83,4.2%,5.6%,52.3%,74.3%,43.7%,59.7%,33.5%,68.0%,18.8%
3,Sara Sorribes Tormo [ESP],1,2,33.3%,1,0,1,0.0%,2018,2021,3,0.94,3.4%,4.7%,49.2%,62.0%,42.9%,52.3%,44.8%,60.9%,41.7%
3,Yulia Putintseva [KAZ],1,2,33.3%,0,0,0,-,2018,2020,3,0.84,6.2%,5.1%,55.9%,56.9%,46.5%,52.3%,40.3%,36.8%,81.8%
3,Jil Teichmann [SUI],2,1,66.7%,1,0,1,0.0%,2019,2020,3,1.12,5.8%,2.9%,51.7%,73.4%,54.3%,64.2%,40.2%,76.5%,25.0%
