Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 US Open R32,L vs Wozniacki,0.0%,-,11.6%,50.0%,10.2%,27.6%,0.0%,1.8%,10.5%,0.2%,0.0%,-70,-61
2023 US Open R64,W vs Linette,0.0%,-,9.2%,53.3%,13.3%,19.2%,16.7%,8.5%,23.1%,0.5%,0.0%,-16,-12
2021 Madrid R32,W vs Ostapenko,0.0%,-,7.1%,71.4%,16.7%,27.3%,0.0%,7.1%,25.0%,0.0%,-,-100,13
2021 Doha R32,L vs Kontaveit,0.0%,-,8.6%,37.5%,16.7%,36.4%,50.0%,15.2%,20.0%,0.9%,0.0%,119,106
2021 Australian Open F,L vs Osaka,0.0%,-,1.6%,100.0%,14.3%,17.4%,66.7%,13.0%,44.4%,0.0%,-,72,75
2021 Australian Open SF,W vs Muchova,0.0%,-,7.4%,75.0%,13.5%,9.4%,33.3%,6.6%,14.3%,0.0%,-,22,40
2021 Australian Open QF,W vs Pegula,0.0%,-,7.7%,72.7%,19.1%,28.6%,0.0%,5.3%,4.8%,0.8%,50.0%,-44,14
2021 Australian Open R16,W vs Vekic,0.0%,-,3.9%,80.0%,10.8%,38.5%,0.0%,10.3%,25.0%,0.0%,-,-8,41
2021 Australian Open R32,W vs Juvan,0.0%,-,10.7%,76.9%,18.1%,36.4%,22.2%,4.0%,0.0%,0.0%,-,-13,-31
2021 Grampians Trophy SF,L vs Li,0.0%,-,4.5%,75.0%,13.0%,17.6%,0.0%,7.1%,75.0%,0.0%,-,-6,15
2021 Grampians Trophy QF,W vs Krejcikova,0.0%,-,0.0%,0.0%,17.5%,26.7%,50.0%,14.8%,23.1%,0.0%,-,-20,36
2020 Ostrava SF,L vs Sabalenka,1.9%,100.0%,8.3%,88.9%,24.0%,27.3%,0.0%,7.7%,20.0%,0.0%,-,24,24
2020 Roland Garros R128,L vs Tauson,0.0%,-,6.7%,81.3%,15.8%,42.9%,33.3%,9.4%,19.2%,0.2%,100.0%,-62,-51
2020 US Open SF,L vs Osaka,0.0%,-,5.9%,72.7%,25.6%,40.0%,50.0%,7.6%,33.3%,0.4%,0.0%,18,50
2020 US Open QF,W vs Putintseva,0.0%,-,7.4%,85.7%,15.5%,25.0%,0.0%,5.5%,25.0%,0.0%,-,57,56
2020 US Open R16,W vs Kerber,0.0%,-,3.4%,75.0%,14.3%,15.0%,0.0%,7.7%,18.8%,0.8%,100.0%,-71,-62
2020 US Open R32,W vs Garcia,0.0%,-,0.0%,0.0%,17.5%,44.4%,0.0%,17.1%,14.3%,0.0%,-,-25,66
2020 US Open R128,W vs Blinkova,0.0%,-,8.7%,80.0%,25.7%,38.9%,33.3%,7.8%,15.4%,0.0%,-,-26,10
2020 Lexington F,W vs Teichmann,0.0%,-,5.1%,71.4%,11.9%,12.8%,0.0%,8.2%,37.5%,0.0%,-,1,40
2020 Dubai SF,L vs Halep,0.0%,-,2.1%,0.0%,9.0%,16.7%,0.0%,5.2%,0.0%,0.0%,-,39,8
Career (33 matches),,0.0%,100.0%,6.3%,64.3%,14.4%,24.7%,14.6%,7.6%,19.6%,0.3%,35.0%,-11,9
