Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R32,L vs Wozniacki,93.5,100.5,4.6,101.8,99.7,108,88,83.3,4.3,86.0,82.3,93,75
2023 US Open R64,W vs Linette,94.0,103.5,5.6,104.7,104.7,116,88,82.2,6.2,,75.5,93,62
2023 US Open R128,W vs Birrell,93.1,102.0,4.8,104.6,100.8,111,92,80.3,5.6,,86.0,90,65
2020 US Open R128,W vs Blinkova,95.0,105.5,3.3,107.5,105.0,111,98,82.3,4.3,83.3,80.0,92,73
2019 Roland Garros R128,W vs Jorovic,96.1,105.0,6.4,,,114,79,82.0,4.2,,,89,73
2017 US Open R16,L vs Pliskova,92.9,105.3,3.1,106.5,101.0,109,99,83.5,5.1,82.0,83.7,96,73
2017 US Open R32,W vs Niculescu,92.7,102.2,7.1,105.3,97.5,113,74,79.1,4.6,83.0,80.7,89,71
2017 US Open R64,W vs Strycova,84.9,88.8,10.9,91.7,91.1,109,68,74.5,5.8,,69.0,84,67
2017 Wimbledon R64,L vs Cibulkova,98.3,103.1,11.4,102.9,100.6,114,70,88.6,5.4,,,100,77
2017 Roland Garros R128,L vs Mladenovic,92.2,99.7,7.9,101.3,99.3,114,85,83.0,4.7,85.0,80.7,92,74
2017 Australian Open R16,L vs Lucic,96.3,109.7,5.5,109.7,110.5,116,95,86.6,5.7,85.3,85.5,97,78
2017 Australian Open R32,W vs Vesnina,97.7,108.8,4.4,110.5,108.6,116,98,87.3,5.1,93.0,86.8,95,74
Career (12 matches),,94.0,102.6,6.4,104.1,100.8,116,68,82.7,5.0,84.9,82.5,100,62
