Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R32,L vs Wozniacki,24,36,0.7,15.5%,23.2%,23,32,0.7,15.6%,21.8%,10.9%,3.4%,0.8,13.5%,16.1%
2023 US Open R64,W vs Linette,26,37,0.7,16.0%,22.7%,24,34,0.7,15.3%,21.7%,10.2%,3.8%,0.4,7.4%,18.4%
2023 US Open R128,W vs Birrell,26,33,0.8,17.9%,22.8%,22,28,0.8,16.7%,21.2%,12.9%,3.0%,0.7,13.1%,20.0%
2021 Roland Garros R32,L vs Gauff,5,4,1.3,14.3%,11.4%,5,4,1.3,16.1%,12.9%,,,,14.3%,0.0%
2021 Roland Garros R64,W vs Ferro,24,27,0.9,13.3%,14.9%,24,27,0.9,14.3%,16.1%,,,0.7,13.8%,20.4%
2021 Roland Garros R128,W vs Sevastova,19,17,1.1,15.3%,13.7%,19,17,1.1,16.1%,14.4%,,,0.6,9.7%,16.9%
2021 Madrid R32,W vs Ostapenko,15,11,1.4,15.3%,11.2%,13,8,1.6,14.4%,8.9%,7.8%,4.4%,0.7,18.4%,27.6%
2021 Doha R32,L vs Kontaveit,14,23,0.6,15.1%,24.7%,11,20,0.6,13.1%,23.8%,8.3%,4.8%,2.6,19.4%,7.5%
2021 Australian Open F,L vs Osaka,13,27,0.5,10.6%,22.0%,13,27,0.5,11.9%,24.8%,,,0.5,8.1%,17.9%
2021 Australian Open SF,W vs Muchova,12,36,0.3,7.4%,22.1%,12,36,0.3,8.0%,24.0%,,,0.7,12.3%,16.6%
2021 Australian Open QF,W vs Pegula,15,24,0.6,10.5%,16.8%,15,24,0.6,11.7%,18.8%,,,0.5,10.5%,20.3%
2021 Australian Open R16,W vs Vekic,13,16,0.8,10.2%,12.6%,13,16,0.8,12.5%,15.4%,,,0.4,10.2%,23.6%
2021 Australian Open R32,W vs Juvan,22,23,1.0,18.2%,19.0%,22,23,1.0,19.0%,19.8%,,,0.6,15.7%,24.8%
2021 Australian Open R64,W vs Brengle,24,21,1.1,27.3%,23.9%,24,21,1.1,30.4%,26.6%,,,0.4,6.8%,17.0%
2021 Australian Open R128,W vs Bolsova,12,13,0.9,13.0%,14.1%,12,13,0.9,14.1%,15.3%,,,0.3,10.9%,33.7%
2021 Grampians Trophy SF,L vs Li,17,29,0.6,9.7%,16.5%,14,27,0.5,8.5%,16.5%,6.7%,1.2%,0.9,17.0%,19.3%
2021 Grampians Trophy QF,W vs Krejcikova,31,18,1.7,18.7%,10.8%,17,17,1.0,12.3%,12.3%,5.8%,5.8%,0.9,19.3%,21.7%
2020 Ostrava SF,L vs Sabalenka,15,16,0.9,13.9%,14.8%,13,15,0.9,13.0%,15.0%,9.0%,4.0%,1.4,21.3%,14.8%
2020 Roland Garros R128,L vs Tauson,37,23,1.6,15.4%,9.6%,37,23,1.6,15.7%,9.8%,,,1.1,20.0%,18.8%
2020 US Open SF,L vs Osaka,31,34,0.9,16.6%,18.2%,21,32,0.7,12.7%,19.4%,8.5%,4.2%,1.3,18.2%,14.4%
Career (54 matches),,1121,1411,0.8,14.4%,18.1%,935,1281,0.7,13.1%,18.0%,6.3%,2.6%,0.8,15.6%,19.4%
