Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R32,L vs Wozniacki,0.95,0.76,53.8,11.3,2.4%,64.3%,0.0%,42.5%,37.8%,36.1%
2023 US Open R64,W vs Linette,1.11,1.29,54.1,2.5,3.9%,62.7%,0.0%,47.9%,54.5%,48.4%
2023 US Open R128,W vs Birrell,1.12,1.30,67.2,2.5,7.1%,52.4%,2.6%,59.0%,54.5%,48.4%
2021 Roland Garros R64,W vs Ferro,1.07,1.15,77.6,3.6,4.5%,52.3%,5.0%,60.0%,52.9%,41.3%
2021 Roland Garros R128,W vs Sevastova,1.11,1.40,51.6,2.4,2.8%,63.9%,3.0%,60.6%,39.3%,55.6%
2021 Madrid R32,W vs Ostapenko,1.25,2.03,34.5,2.3,3.7%,66.7%,4.0%,72.0%,58.3%,40.9%
2021 Doha R32,L vs Kontaveit,0.82,0.42,32.2,2.1,12.0%,52.0%,0.0%,43.5%,28.0%,25.0%
2021 Australian Open F,L vs Osaka,0.90,0.68,48.0,2.4,6.5%,61.3%,0.0%,41.4%,37.5%,35.5%
2021 Australian Open SF,W vs Muchova,1.27,0.99,71.7,2.7,6.0%,54.0%,10.9%,73.9%,30.6%,25.8%
2021 Australian Open QF,W vs Pegula,1.08,1.38,56.0,5.2,7.5%,55.0%,10.8%,64.9%,45.7%,58.1%
2021 Australian Open R16,W vs Vekic,1.00,1.57,49.2,2.0,15.2%,75.8%,13.3%,60.0%,43.8%,56.3%
2021 Australian Open R32,W vs Juvan,1.10,1.51,49.7,2.0,2.7%,59.5%,0.0%,60.6%,51.9%,58.3%
2021 Australian Open R64,W vs Brengle,1.29,2.50,31.2,2.1,16.0%,80.0%,4.5%,63.6%,61.9%,45.0%
2021 Australian Open R128,W vs Bolsova,1.14,2.99,35.1,2.0,9.1%,86.4%,0.0%,76.5%,50.0%,44.0%
2021 Grampians Trophy QF,W vs Krejcikova,1.01,1.43,64.0,2.5,18.4%,68.4%,20.0%,77.1%,42.6%,34.8%
2020 Ostrava SF,L vs Sabalenka,0.80,0.57,39.4,2.2,0.0%,58.6%,8.0%,64.0%,27.6%,28.0%
2020 Roland Garros R128,L vs Tauson,0.78,0.90,107.2,1000.0,2.0%,60.8%,2.0%,66.0%,50.0%,34.8%
2020 US Open SF,L vs Osaka,0.99,0.77,61.1,2.3,5.8%,71.2%,15.2%,58.7%,32.6%,20.9%
2020 US Open QF,W vs Putintseva,1.38,1.92,36.4,2.0,3.7%,63.0%,22.7%,63.6%,43.5%,59.1%
2020 US Open R16,W vs Kerber,1.05,1.48,48.2,2.0,5.9%,70.6%,3.2%,58.1%,48.1%,51.9%
2023 (3 matches),,1.06,1.09,58.1,3.3,4.4%,60.0%,0.8%,49.6%,48.5%,43.9%
2021 (12 matches),,1.08,1.29,53.5,2.4,8.3%,63.0%,6.8%,63.2%,44.8%,43.1%
2020 (10 matches),,1.00,1.04,59.4,2.5,5.8%,64.6%,8.3%,59.3%,40.7%,37.9%
2019 (24 matches),,0.98,1.07,64.1,2.8,6.2%,60.5%,3.0%,60.5%,43.1%,43.3%
2018 (18 matches),,0.95,0.90,57.6,2.7,5.7%,56.7%,3.3%,55.8%,39.3%,43.5%
Career (164 matches),,1.00,1.04,60.5,2.8,5.0%,59.2%,3.3%,58.0%,42.6%,43.2%
