Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,1,1,50.0%,2-2,50.0%,22-18,55.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (W100 Granby)
2019,10,7,3,70.0%,15-6,71.4%,111-84,56.9%,1-0,100.0%,9,76.4%,40.7%,5.6%,4.1%,55.9%,70.7%,51.0%,62.0%,47.2%,54.5%,1.24,F (Indian Wells 125K)
2018,14,8,6,57.1%,18-14,56.3%,151-152,49.8%,1-0,100.0%,1,12.5%,37.5%,0.0%,7.7%,59.0%,34.8%,12.5%,25.6%,47.2%,38.0%,0.63,SF (3x)
2017,9,6,3,66.7%,13-8,61.9%,102-93,52.3%,1-1,50.0%,0,,,,,,,,,,,,SF (Tampico $100K)
2016,37,22,15,59.5%,55-33,62.5%,462-377,55.1%,8-5,61.5%,1,50.0%,41.7%,2.9%,7.4%,50.0%,58.8%,44.1%,51.5%,46.7%,48.8%,0.96,W (2x)
2015,34,21,13,61.8%,49-33,59.8%,405-372,52.1%,4-2,66.7%,0,,,,,,,,,,,,W (Rock Hill SC $25K)
2014,32,22,10,68.8%,47-25,65.3%,379-308,55.2%,5-3,62.5%,0,,,,,,,,,,,,W (Redding CA 25K)
2013,11,3,8,27.3%,12-17,41.4%,113-148,43.3%,2-0,100.0%,0,,,,,,,,,,,,R16 (3x)
2011,3,0,3,0.0%,2-6,25.0%,27-42,39.1%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2010,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Evansville IN 10K)
Career,153,90,63,58.8%,213-146,59.3%,1777-1606,52.5%,22-12,64.7%,11,68.8%,40.6%,5.0%,4.6%,55.5%,67.5%,48.2%,58.9%,47.2%,52.8%,1.15,
