Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R128,L vs Ivashka,38,28,1.4,18.6%,13.7%,23,24,1.0,13.6%,14.2%,6.5%,5.3%,2.4,19.6%,8.3%
2021 Wimbledon R64,L vs Zverev,23,25,0.9,14.3%,15.5%,15,19,0.8,11.4%,14.4%,9.1%,2.3%,2.0,22.4%,11.2%
2021 Wimbledon R128,W vs Gombos,21,12,1.8,14.3%,8.2%,14,11,1.3,10.6%,8.3%,3.8%,3.0%,1.0,17.0%,17.0%
2021 Roland Garros R128,L vs Djokovic,20,26,0.8,12.0%,15.6%,20,26,0.8,12.9%,16.8%,,,1.5,17.4%,11.4%
2021 Miami Masters R64,L vs Rublev,19,25,0.8,19.6%,25.8%,11,23,0.5,13.1%,27.4%,3.6%,2.4%,2.2,29.9%,13.4%
2021 Australian Open R128,L vs De Minaur,10,35,0.3,6.1%,21.5%,10,35,0.3,7.1%,24.8%,,,1.3,14.1%,11.0%
2020 Roland Garros R64,L vs Galan,21,48,0.4,13.0%,29.8%,21,48,0.4,14.3%,32.7%,,,0.7,9.9%,13.7%
2020 Roland Garros R128,W vs Hurkacz,48,44,1.1,12.4%,11.4%,48,44,1.1,13.8%,12.7%,,,0.8,14.5%,17.9%
2020 US Open R128,L vs Bautista Agut,39,36,1.1,17.4%,16.1%,25,31,0.8,12.6%,15.6%,8.0%,4.5%,0.8,13.4%,17.4%
2020 Australian Open QF,L vs Federer,46,48,1.0,14.3%,15.0%,46,48,1.0,16.4%,17.1%,,,0.7,12.1%,16.5%
2020 Australian Open R16,W vs Fognini,23,45,0.5,8.4%,16.4%,23,45,0.5,9.6%,18.8%,,,0.9,13.9%,16.1%
2020 Australian Open R32,W vs Querrey,23,18,1.3,12.0%,9.4%,23,18,1.3,14.7%,11.5%,,,0.3,6.3%,19.8%
2020 Australian Open R64,W vs Berrettini,23,32,0.7,7.7%,10.7%,23,32,0.7,8.9%,12.5%,,,0.7,11.3%,15.3%
2020 Australian Open R128,W vs Trungelliti,19,22,0.9,10.1%,11.7%,19,22,0.9,11.6%,13.4%,,,1.1,10.1%,9.6%
2019 Zhuhai R32,L vs Murray,35,40,0.9,17.2%,19.6%,22,38,0.6,12.6%,21.7%,8.6%,4.0%,1.5,19.6%,12.7%
2019 US Open R32,L vs Schwartzman,23,35,0.7,13.7%,20.8%,15,33,0.5,9.8%,21.6%,5.9%,3.3%,1.2,17.3%,14.3%
2019 US Open R64,W vs Pospisil,26,24,1.1,10.9%,10.1%,20,19,1.1,9.3%,8.8%,5.1%,3.7%,0.9,17.6%,20.6%
2019 US Open R128,W vs Tsonga,44,32,1.4,13.5%,9.8%,31,29,1.1,10.5%,9.8%,8.5%,1.4%,1.1,19.9%,17.8%
2019 Winston-Salem R32,L vs Shapovalov,8,18,0.4,7.4%,16.7%,5,15,0.3,5.3%,16.0%,2.1%,1.1%,1.3,25.0%,19.4%
2019 Wimbledon R16,L vs Querrey,51,28,1.8,17.3%,9.5%,38,25,1.5,15.3%,10.0%,11.2%,4.0%,1.9,25.1%,13.2%
Career (42 matches),,1154,1248,0.9,13.4%,14.5%,932,1179,0.8,12.2%,15.5%,3.9%,2.2%,1.0,15.4%,15.8%
