Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,17,9,8,52.9%,25-19,56.8%,228-208,52.3%,5-5,50.0%,17,83.7%,20.4%,11.4%,4.1%,58.1%,75.7%,50.2%,65.0%,35.2%,50.3%,1.01,SF (Sarasota)
2023,43,24,19,55.8%,52-48,52.0%,489-482,50.4%,11-6,64.7%,43,81.2%,18.8%,12.0%,2.9%,61.9%,75.6%,48.8%,65.4%,35.9%,50.3%,1.04,SF (4x)
2022,27,14,13,51.9%,33-31,51.6%,317-313,50.3%,8-5,61.5%,27,80.1%,19.3%,10.9%,3.6%,59.1%,73.1%,51.3%,64.2%,36.5%,50.4%,1.02,W (Las Vegas)
2021,6,2,4,33.3%,7-5,58.3%,69-59,53.9%,1-3,25.0%,6,89.1%,17.5%,15.7%,6.4%,54.9%,80.8%,50.5%,67.2%,34.3%,50.9%,1.05,QF (Columbus)
2019,18,12,6,66.7%,26-19,57.8%,239-211,53.1%,8-4,66.7%,18,82.6%,22.8%,9.9%,4.4%,56.9%,75.3%,50.8%,64.8%,38.4%,51.4%,1.09,F (Sarasota)
2018,3,1,2,33.3%,2-4,33.3%,27-28,49.1%,0-0,-,3,75.0%,22.2%,10.2%,4.0%,54.0%,73.7%,48.1%,61.9%,38.2%,49.6%,1.00,R16 (Knoxville)
2017,69,47,22,68.1%,95-57,62.5%,812-694,53.9%,15-11,57.7%,67,81.6%,26.1%,9.4%,2.7%,60.6%,73.8%,50.8%,64.7%,39.2%,51.9%,1.11,W (Savannah)
2016,29,16,13,55.2%,38-29,56.7%,346-306,53.1%,3-8,27.3%,29,82.7%,23.5%,11.2%,3.0%,61.8%,72.4%,53.1%,65.0%,37.8%,51.4%,1.08,F (Columbus)
2015,21,8,13,38.1%,21-29,42.0%,214-234,47.8%,2-3,40.0%,21,71.7%,23.3%,6.4%,3.4%,61.4%,68.7%,45.2%,59.7%,38.1%,48.8%,0.94,SF (Tallahassee)
2014,12,4,8,33.3%,13-16,44.8%,146-146,50.0%,2-4,33.3%,12,81.1%,19.6%,7.3%,3.3%,65.8%,72.0%,48.0%,63.8%,34.4%,49.7%,0.95,QF (Charlottesville)
2013,46,24,22,52.2%,55-51,51.9%,542-510,51.5%,12-9,57.1%,46,75.2%,27.1%,5.8%,2.8%,59.0%,70.4%,48.7%,61.5%,39.5%,50.6%,1.03,W (Champaign)
2012,17,8,9,47.1%,19-19,50.0%,173-180,49.0%,4-1,80.0%,17,72.4%,24.7%,8.6%,3.4%,57.4%,69.8%,48.5%,60.7%,39.3%,49.9%,1.00,QF (3x)
2011,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-0,-,2,70.0%,5.0%,5.9%,3.4%,67.8%,70.0%,39.5%,60.2%,30.1%,44.8%,0.76,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Lexington)
Career,311,169,142,54.3%,386-333,53.7%,3620-3408,51.5%,71-59,54.6%,308,79.7%,23.0%,9.4%,3.3%,60.1%,73.0%,49.8%,63.7%,37.7%,50.7%,1.04,
