Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open R128,L vs Ivashka,65% (13/20),0% (0/4),0/0,0/0,78% (7/9),0/3,0/1,0% (0/5),60% (3/5)
2021 Wimbledon R64,L vs Zverev,67% (10/15),0% (0/1),0/0,0/0,50% (5/10),0/3,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Djokovic,47% (8/17),0% (0/6),0/0,0/0,55% (6/11),2/5,1/2,- (0/0),- (0/0)
2021 Miami R64,L vs Rublev,50% (3/6),- (0/0),0/0,0/0,67% (8/12),3/5,3/4,- (0/0),- (0/0)
2021 Australian Open R128,L vs De Minaur,35% (7/20),- (0/0),0/0,0/0,50% (6/12),2/5,0/1,- (0/0),- (0/0)
2020 Roland Garros R64,L vs Galan,55% (6/11),25% (1/4),0/0,0/0,57% (8/14),1/4,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Hurkacz,62% (24/39),33% (6/18),3/8,1/4,50% (7/14),5/7,2/2,100% (4/4),75% (3/4)
2020 Roland Garros R128,W vs Hurkacz,62% (24/39),33% (6/18),3/8,1/4,50% (7/14),5/7,2/2,100% (4/4),75% (3/4)
2020 US Open R128,L vs Bautista Agut,60% (12/20),11% (2/19),0/0,0/0,64% (7/11),1/4,1/2,40% (2/5),20% (1/5)
2020 Australian Open QF,L vs Federer,69% (20/29),29% (4/14),2/15,0/7,85% (11/13),1/4,0/1,78% (7/9),11% (1/9)
2020 Australian Open R16,W vs Fognini,80% (20/25),100% (5/5),3/3,1/1,63% (5/8),0/1,0/0,40% (4/10),45% (5/11)
2020 Australian Open R32,W vs Querrey,65% (13/20),63% (5/8),3/7,1/3,86% (12/14),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R64,W vs Berrettini,85% (23/27),40% (2/5),3/4,1/1,73% (8/11),3/5,0/0,75% (6/8),38% (3/8)
2020 Australian Open R128,W vs Trungelliti,52% (15/29),44% (4/9),3/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Zhuhai R32,L vs Murray,38% (10/26),- (0/0),1/1,0/0,73% (8/11),4/6,3/4,86% (6/7),29% (2/7)
2019 US Open R32,L vs Schwartzman,53% (8/15),0% (0/4),0/0,0/0,50% (5/10),3/6,3/4,- (0/0),- (0/0)
2019 US Open R64,W vs Pospisil,65% (20/31),100% (4/4),3/3,1/1,75% (3/4),1/2,0/0,67% (4/6),0% (0/5)
2019 US Open R128,W vs Tsonga,80% (24/30),18% (2/11),3/5,1/1,63% (5/8),2/4,0/0,60% (6/10),27% (3/11)
2019 Winston-Salem R32,L vs Shapovalov,67% (4/6),67% (2/3),0/0,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2019 Atlanta R32,L vs Albot,64% (7/11),20% (2/10),0/0,0/0,38% (3/8),0/3,0/1,60% (3/5),17% (1/6)
2021 (5 matches),,52.6%,0.0%,-,-,59.3%,33.3%,44.4%,0.0%,60.0%
2020 (9 matches),,65.7%,35.0%,41.7%,28.6%,67.0%,50.0%,62.5%,67.5%,39.0%
2019 (40 matches),,63.9%,37.8%,63.7%,59.5%,58.7%,52.6%,52.6%,63.4%,31.9%
2018 (42 matches),,65.2%,38.8%,59.5%,56.7%,61.7%,41.2%,37.5%,69.6%,28.0%
2017 (76 matches),,67.9%,43.3%,54.5%,66.2%,64.5%,46.3%,55.4%,62.2%,40.2%
Career (334 matches),,65.0%,40.8%,56.8%,55.5%,62.0%,47.6%,50.2%,62.1%,36.5%
