Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 US Open R128,L vs Ivashka,13% (2/16),0% (0/2),0/2,47% (7/15),71% (5/7),0/0,0/0,2/2,0/0,1/1
2021 Wimbledon R64,L vs Zverev,7% (1/14),0% (0/1),0/4,40% (6/15),17% (1/6),0/0,0/0,1/2,0/0,0/1
2021 Roland Garros R128,L vs Djokovic,15% (2/13),0% (0/2),0/5,54% (7/13),29% (2/7),0/0,0/0,2/2,0/0,1/1
2021 Miami R64,L vs Rublev,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,0/0,0/0,0/0
2021 Australian Open R128,L vs De Minaur,0% (0/13),- (0/0),0/4,54% (7/13),14% (1/7),0/0,0/0,1/3,0/0,0/1
2020 Roland Garros R64,L vs Galan,15% (2/13),50% (1/2),0/4,58% (7/12),14% (1/7),0/1,0/0,1/3,0/0,1/1
2020 Roland Garros R128,W vs Hurkacz,29% (9/31),67% (6/9),2/7,29% (9/31),22% (2/9),3/5,1/1,6/6,1/1,5/5
2020 Roland Garros R128,W vs Hurkacz,29% (9/31),67% (6/9),2/7,29% (9/31),22% (2/9),3/5,1/1,6/6,1/1,5/5
2020 US Open R128,L vs Bautista Agut,50% (8/16),25% (2/8),1/4,38% (6/16),33% (2/6),1/2,0/0,1/1,0/0,0/0
2020 Australian Open QF,L vs Federer,25% (6/24),67% (4/6),0/2,32% (7/22),71% (5/7),2/2,0/0,2/2,0/0,1/1
2020 Australian Open R16,W vs Fognini,22% (5/23),100% (5/5),0/3,22% (5/23),40% (2/5),3/4,1/1,3/3,0/0,0/0
2020 Australian Open R32,W vs Querrey,47% (7/15),71% (5/7),1/2,40% (6/15),67% (4/6),3/5,3/3,0/0,1/1,0/0
2020 Australian Open R64,W vs Berrettini,15% (4/26),50% (2/4),0/1,23% (6/26),50% (3/6),2/2,2/2,1/3,1/1,1/1
2020 Australian Open R128,W vs Trungelliti,29% (4/14),100% (4/4),0/0,20% (3/15),100% (3/3),4/4,3/3,1/1,1/1,0/0
2019 Zhuhai R32,L vs Murray,0% (0/15),- (0/0),0/3,31% (4/13),25% (1/4),0/0,0/0,2/2,0/0,1/1
2019 US Open R32,L vs Schwartzman,15% (2/13),0% (0/2),0/4,54% (7/13),29% (2/7),0/0,0/0,2/3,0/0,1/1
2019 US Open R64,W vs Pospisil,21% (4/19),100% (4/4),1/1,10% (2/21),50% (1/2),4/4,3/3,2/2,1/1,0/0
2019 US Open R128,W vs Tsonga,15% (4/26),50% (2/4),0/2,22% (6/27),50% (3/6),1/1,1/1,3/4,1/1,1/1
2019 Winston-Salem R32,L vs Shapovalov,33% (3/9),67% (2/3),0/3,78% (7/9),29% (2/7),1/2,0/0,0/2,0/0,0/1
2019 Atlanta R32,L vs Albot,29% (4/14),50% (2/4),2/4,40% (6/15),17% (1/6),2/2,0/0,1/1,0/0,0/0
2021 (5 matches),,7.8%,0.0%,0.0%,50.8%,31.3%,-,-,66.7%,-,50.0%
2020 (9 matches),,28.0%,64.8%,20.0%,30.4%,41.4%,70.0%,100.0%,84.0%,100.0%,100.0%
2019 (40 matches),,30.6%,65.1%,19.3%,27.8%,32.3%,87.2%,84.8%,78.7%,92.9%,78.9%
2018 (42 matches),,27.3%,62.4%,14.0%,31.2%,36.8%,80.3%,75.8%,83.9%,92.3%,83.3%
2017 (76 matches),,36.0%,69.1%,22.0%,32.2%,38.6%,87.4%,85.3%,75.0%,76.5%,75.0%
Career (334 matches),,35.2%,68.2%,22.1%,31.4%,36.4%,84.0%,83.8%,76.6%,86.4%,75.5%
