Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,9,5,4,55.6%,1,0,1,0.0%,2022,2025,R32,9,1.03,0.8%,2.9%,71.9%,55.9%,44.7%,52.7%,48.5%,55.1%,51.9%
Roland Garros,4,Clay,13,8,5,61.5%,3,1,2,33.3%,2022,2025,R16,13,1.05,0.6%,2.5%,73.8%,56.8%,45.5%,53.8%,48.4%,52.6%,49.6%
Wimbledon,3,Grass,5,2,3,40.0%,2,0,2,0.0%,2023,2025,R64,5,0.99,2.8%,6.2%,64.4%,64.0%,37.9%,54.7%,45.0%,52.9%,42.5%
US Open,4,Hard,8,4,4,50.0%,0,0,0,-,2022,2025,R64,8,0.96,3.1%,4.3%,67.4%,57.8%,42.6%,52.9%,45.2%,48.1%,50.0%
Merida,3,Hard,9,6,3,66.7%,0,0,0,-,2023,2026,SF,9,1.08,2.1%,5.4%,65.7%,60.7%,42.5%,54.4%,49.4%,54.1%,46.4%
Iasi,2,Clay,7,5,2,71.4%,1,0,1,0.0%,2024,2025,F,7,1.14,0.8%,3.1%,75.8%,60.2%,48.8%,57.4%,48.6%,62.1%,41.2%
Rome,3,Clay,6,3,3,50.0%,2,0,2,0.0%,2022,2025,R64,6,0.95,0.7%,3.7%,66.3%,57.6%,38.3%,51.1%,46.7%,46.2%,42.5%
Madrid,3,Clay,3,0,3,0.0%,0,0,0,-,2023,2025,R128,3,0.76,2.6%,3.3%,64.9%,50.0%,45.3%,48.3%,39.2%,17.6%,20.0%
Miami,2,Hard,5,3,2,60.0%,1,0,1,0.0%,2024,2025,R32,5,1.00,0.9%,2.9%,69.9%,59.0%,40.0%,53.3%,46.6%,45.2%,57.8%
Indian Wells,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2024,2025,R64,3,0.97,1.5%,6.9%,64.0%,56.2%,41.1%,50.7%,47.9%,46.2%,50.0%
