Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,2,4,33.3%,6-8,42.9%,60-70,46.2%,1-1,50.0%,6,45.3%,46.9%,0.0%,5.8%,66.8%,52.4%,38.2%,47.7%,49.2%,48.4%,0.94,R16 (2x)
2025,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,11.1%,55.6%,0.0%,8.1%,66.1%,46.3%,14.3%,35.5%,53.8%,43.9%,0.83,R32 (Tucuman 125)
2023,18,11,7,61.1%,27-16,62.8%,212-177,54.5%,2-1,66.7%,6,56.3%,43.1%,0.2%,2.3%,72.1%,53.9%,47.0%,52.0%,47.8%,50.0%,1.00,W (W100 Wiesbaden)
2022,39,22,17,56.4%,50-37,57.5%,441-379,53.8%,2-7,22.2%,8,63.5%,34.1%,1.4%,0.7%,74.2%,56.8%,53.5%,55.9%,43.3%,49.6%,0.98,F (W60 Cordenons)
2021,52,40,12,76.9%,82-34,70.7%,602-434,58.1%,9-4,69.2%,3,54.8%,34.5%,0.5%,3.0%,65.5%,59.4%,40.0%,52.7%,41.6%,47.5%,0.88,W (3x)
2020,22,14,8,63.6%,31-16,66.0%,238-175,57.6%,1-0,100.0%,0,,,,,,,,,,,,F (W15 Cairo)
2019,24,16,8,66.7%,35-18,66.0%,262-197,57.1%,2-1,66.7%,0,,,,,,,,,,,,W (W15 Shymkent)
2018,3,1,2,33.3%,2-4,33.3%,23-26,46.9%,0-0,-,0,,,,,,,,,,,,R16 (Moscow $15K)
2017,2,0,2,0.0%,1-4,20.0%,17-29,37.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,167,106,61,63.5%,234-139,62.7%,1861-1499,55.4%,17-14,54.8%,24,54.2%,40.4%,0.6%,2.9%,70.5%,54.9%,44.1%,51.7%,46.2%,49.0%,0.96,
