Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Iasi R16,L vs Carle,5.6,6.0,5.1,41.4%,50.0%,64.0%,42.9%,45.5%,8.5%,17.5,9.1,2.0,0.9
2025 Wimbledon R128,L vs Rybakina,2.6,2.8,2.5,41.3%,31.3%,37.5%,-,48.0%,5.7%,-0.5,-1.2,0.0,0.0
2025 Merida SF,L vs Navarro,5.3,4.9,5.9,37.3%,45.2%,41.2%,44.4%,49.2%,6.7%,-0.5,-0.4,-5.0,-4.0
2025 Merida QF,W vs Joint,5.1,5.3,4.8,61.3%,55.9%,60.0%,40.0%,47.9%,4.9%,10.0,6.3,7.0,4.2
2025 Dubai R64,L vs Andreeva,4.1,3.9,4.3,34.0%,31.8%,50.0%,40.0%,49.4%,3.6%,-4.0,-5.6,-1.0,-1.3
2025 Doha R32,L vs Kasatkina,5.9,5.9,5.9,44.6%,36.7%,57.7%,44.0%,46.8%,6.3%,18.5,11.7,-5.0,-2.9
2025 Doha R64,W vs Wang,4.8,4.1,5.3,48.6%,49.3%,53.6%,44.8%,50.2%,4.5%,9.5,4.5,11.0,4.9
2025 Linz R32,W vs Siniakova,4.2,3.9,4.6,61.4%,61.3%,50.0%,50.0%,53.8%,7.0%,15.0,16.5,3.5,4.4
2025 Hobart SF,L vs Kessler,5.1,4.9,5.3,53.1%,46.5%,27.3%,48.0%,46.1%,4.8%,-4.5,-2.8,11.0,5.7
2024 Osaka R32,W vs Krueger,4.0,4.0,4.0,55.0%,56.8%,53.3%,62.5%,55.1%,17.8%,11.0,9.2,9.5,11.7
2024 Monterrey R16,L vs Svitolina,3.2,3.2,3.3,46.6%,40.0%,28.6%,25.0%,58.1%,5.3%,3.0,4.0,8.5,15.7
2024 Cincinnati R64,W vs Andreescu,4.3,4.5,4.1,50.6%,52.2%,58.8%,53.3%,52.0%,3.7%,13.0,9.7,11.5,9.7
2024 Iasi F,L vs Andreeva,7.4,6.5,8.5,46.7%,46.3%,42.5%,42.2%,46.2%,3.3%,6.5,2.8,6.5,2.3
2024 Wimbledon R64,L vs Samsonova,3.1,3.2,3.0,40.0%,47.8%,60.0%,57.1%,46.3%,8.3%,3.5,6.4,-0.5,-0.8
2024 Birmingham R32,L vs Potapova,3.6,3.8,3.4,47.5%,46.7%,55.6%,22.2%,44.1%,9.5%,3.0,4.1,-5.0,-5.5
2024 Roland Garros R16,L vs Paolini,5.7,5.9,5.6,41.5%,47.5%,43.8%,46.4%,44.6%,1.3%,-2.0,-1.1,-6.5,-2.9
2024 Madrid R128,L vs Montgomery,4.5,4.5,4.4,44.2%,36.4%,33.3%,30.0%,44.6%,0.0%,-1.0,-1.3,-8.5,-8.5
2024 Rouen R16,L vs Andreeva,5.2,5.0,5.3,39.7%,61.5%,48.1%,45.5%,46.3%,4.0%,4.0,2.8,-13.5,-8.5
2024 Miami R32,L vs Collins,3.5,3.7,3.3,44.6%,25.0%,38.5%,20.0%,46.5%,3.9%,-4.5,-6.9,-7.0,-9.7
2024 Australian Open R64,W vs Sakkari,5.8,5.7,5.9,53.3%,52.9%,44.0%,59.3%,57.3%,4.5%,7.0,3.5,9.5,7.0
Last 52 Weeks (2 matches),,4.5,5.1,4.0,41.3%,45.8%,57.6%,42.9%,46.0%,8.0%,8.5,7.3,1.0,0.7
Career (29 matches),,5.2,5.1,5.3,48.2%,48.7%,52.2%,47.0%,49.7%,5.0%,6.4,4.2,3.0,2.0
