Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Iasi R16,L vs Carle,27% (4/15),40% (4/10),0/4,0/0,67% (12/18),0/2,0/1,33% (2/6),40% (2/5)
2025 Wimbledon R128,L vs Rybakina,67% (2/3),11% (1/9),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2025 Merida SF,L vs Navarro,40% (4/10),29% (2/7),0/0,0/0,44% (4/9),3/5,3/4,- (0/0),- (0/0)
2025 Merida QF,W vs Joint,50% (7/14),64% (9/14),2/3,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2025 Dubai R64,L vs Andreeva,29% (2/7),20% (1/5),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2025 Doha R32,L vs Kasatkina,44% (4/9),25% (1/4),0/0,0/0,58% (7/12),2/4,0/1,- (0/0),- (0/0)
2025 Doha R64,W vs Wang,73% (8/11),25% (5/20),2/3,1/1,56% (9/16),0/1,0/0,73% (8/11),55% (6/11)
2025 Linz R32,W vs Siniakova,80% (8/10),44% (4/9),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Hobart SF,L vs Kessler,70% (7/10),86% (6/7),1/1,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2024 Osaka R32,W vs Krueger,70% (7/10),83% (5/6),2/2,1/1,60% (6/10),0/0,0/0,100% (4/4),75% (3/4)
2024 US Open R128,L vs Haddad Maia,86% (6/7),50% (2/4),1/3,0/0,40% (4/10),2/4,2/3,- (0/0),- (0/0)
2024 Monterrey R16,L vs Svitolina,56% (5/9),67% (2/3),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2024 Cincinnati R64,W vs Andreescu,59% (10/17),33% (3/9),2/7,1/5,92% (11/12),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Samsonova,57% (4/7),22% (2/9),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Kalinina,50% (6/12),75% (6/8),2/4,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2024 Birmingham R32,L vs Potapova,46% (6/13),67% (2/3),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2024 Roland Garros R16,L vs Paolini,43% (3/7),44% (4/9),1/3,0/0,53% (9/17),2/4,1/2,- (0/0),- (0/0)
2024 Madrid R128,L vs Montgomery,67% (4/6),0% (0/6),0/0,0/0,0% (0/4),1/3,0/1,- (0/0),- (0/0)
2024 Rouen R16,L vs Andreeva,60% (6/10),25% (3/12),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2024 Miami R32,L vs Collins,67% (2/3),25% (1/4),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2025 (9 matches),,51.7%,38.8%,53.8%,100.0%,46.1%,30.0%,33.3%,58.8%,50.0%
2024 (13 matches),,57.6%,42.9%,48.0%,55.6%,52.9%,37.0%,42.9%,100.0%,75.0%
2023 (7 matches),,61.2%,45.6%,45.8%,55.6%,48.0%,60.0%,80.0%,50.0%,62.5%
2022 (1 matches),,40.0%,57.1%,-,-,40.0%,33.3%,0.0%,-,-
2019 (1 matches),,55.6%,58.3%,100.0%,100.0%,16.7%,-,-,100.0%,100.0%
Career (33 matches),,55.6%,42.2%,50.8%,63.6%,48.3%,40.8%,47.2%,65.6%,62.5%
