Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Ostrava F,L vs Boulter,15% (2/13),100% (2/2),1/5,43% (6/14),0% (0/6),1/1,0/0,0/1,0/0,0/1
2024 US Open R128,L vs Uchijima,36% (5/14),100% (5/5),3/6,57% (8/14),25% (2/8),4/5,1/1,2/2,0/0,1/1
2024 Wimbledon R128,L vs Miyazaki,0% (0/7),- (0/0),0/4,63% (5/8),0% (0/5),0/0,0/0,0/1,0/0,0/1
2023 Cluj Napoca F,W vs Ruse,78% (7/9),86% (6/7),2/4,50% (5/10),20% (1/5),4/6,2/3,0/0,1/2,0/0
2023 US Open R64,L vs Samsonova,33% (3/9),33% (1/3),0/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2023 US Open R128,W vs Begu,88% (7/8),57% (4/7),0/1,22% (2/9),50% (1/2),4/4,2/3,0/0,1/1,0/0
2023 Wimbledon R64,L vs Stevanovic,33% (4/12),75% (3/4),1/3,58% (7/12),29% (2/7),1/3,0/0,3/5,0/0,2/3
2023 Wimbledon R128,W vs Zhao,42% (5/12),100% (5/5),1/4,46% (6/13),17% (1/6),4/5,2/2,0/1,1/1,0/0
2023 W60 Trnava R32,L vs Falkowska,33% (3/9),67% (2/3),1/4,78% (7/9),29% (2/7),0/2,0/0,0/1,0/0,0/0
2023 Australian Open R128,L vs Raducanu,38% (3/8),67% (2/3),1/4,89% (8/9),25% (2/8),0/2,0/0,0/2,0/0,0/1
2022 Wimbledon R128,L vs Watson,19% (3/16),33% (1/3),0/4,31% (5/16),20% (1/5),1/1,0/0,3/3,0/0,0/0
2020 Roland Garros R128,L vs Anisimova,14% (1/7),100% (1/1),1/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2020 US Open R128,L vs Bellis,33% (5/15),60% (3/5),2/6,50% (7/14),14% (1/7),2/3,0/0,1/1,0/0,0/0
2019 W60 Hechingen R16,W vs Bartone,70% (7/10),100% (7/7),3/5,55% (6/11),17% (1/6),4/6,2/2,0/0,1/1,0/0
2019 W60 Prague F,W vs Allertova,73% (8/11),88% (7/8),1/4,40% (4/10),0% (0/4),3/6,1/1,1/1,0/0,0/0
2019 W60 Prague QF,W vs Serban,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 Lausanne SF,L vs Cornet,50% (6/12),83% (5/6),3/5,71% (10/14),10% (1/10),2/4,0/2,1/2,0/0,0/1
2019 W80 Cagnes Sur Mer R16,L vs Voegele,80% (12/15),67% (8/12),5/7,64% (9/14),22% (2/9),5/7,1/1,1/1,0/0,1/1
2019 W80 Cagnes Sur Mer R32,W vs Zavatska,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),4/5,0/0,0/0,0/0,0/0
2019 Prague QF,L vs Teichmann,14% (1/7),0% (0/1),0/4,75% (6/8),17% (1/6),0/0,0/0,1/2,0/0,0/1
2026 (1 matches),,15.4%,100.0%,20.0%,42.9%,0.0%,100.0%,-,0.0%,-,0.0%
2024 (2 matches),,23.8%,100.0%,30.0%,59.1%,15.4%,80.0%,100.0%,66.7%,-,50.0%
2023 (7 matches),,47.8%,71.9%,26.1%,56.3%,25.0%,56.5%,75.0%,36.4%,75.0%,60.0%
2022 (1 matches),,18.8%,33.3%,0.0%,31.3%,20.0%,100.0%,-,100.0%,-,-
2020 (2 matches),,27.3%,66.7%,30.0%,61.9%,7.7%,50.0%,-,33.3%,-,0.0%
Career (134 matches),,55.2%,80.9%,43.5%,55.2%,18.9%,55.3%,59.1%,51.2%,65.9%,48.1%
