Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),109,737,153,1626,152,1579,121,1602,177,1438,423,179,,
2025,125,590,150,1632,157,1582,120,1609,184,1441,385,195
2024,168,424,232,1492,231,1455,186,1483,212,1385,287,265
2023,84,833,116,1656,118,1609,104,1608,128,1500,,
2022,74,787,127,1630,163,1523,88,1633,136,1470,,
2021,179,384,212,1475,245,1380,178,1474,185,1385,,
2020,126,601,,,,,,,,,923,30
2019,111,599,144,1625,178,1523,113,1601,157,1460,872,30
2018,117,495,163,1577,186,1476,141,1533,147,1465,795,16
2017,164,355,178,1500,193,1421,145,1488,132,1477,629,55
2016,157,356,170,1532,166,1493,173,1446,,,889,21
2015,303,139,,,,,,,,,817,27
2014,643,29,,,,,,,,,1260,3
2013,572,53,,,,,,,,,1272,4
