Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Ostrava F,L vs Boulter,67% (8/12),100% (2/2),1/1,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2024 US Open R128,L vs Uchijima,57% (8/14),71% (5/7),1/2,0/0,54% (7/13),4/6,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Miyazaki,75% (3/4),- (0/0),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2023 Cluj Napoca F,W vs Ruse,43% (6/14),60% (6/10),2/2,1/1,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2023 US Open R64,L vs Samsonova,50% (5/10),25% (1/4),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Begu,100% (8/8),31% (4/13),2/7,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Stevanovic,41% (7/17),27% (3/11),0/0,0/0,72% (13/18),4/6,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Zhao,67% (8/12),83% (5/6),2/2,1/1,29% (2/7),0/1,0/0,- (0/0),- (0/0)
2023 W60 Trnava R32,L vs Falkowska,100% (4/4),33% (2/6),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2023 Australian Open R128,L vs Raducanu,50% (3/6),50% (2/4),0/0,0/0,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Watson,71% (12/17),25% (1/4),1/1,0/0,56% (5/9),4/6,1/2,63% (5/8),50% (4/8)
2020 Roland Garros R128,L vs Anisimova,17% (1/6),50% (1/2),0/0,0/0,45% (5/11),3/5,3/4,- (0/0),- (0/0)
2020 US Open R128,L vs Bellis,62% (8/13),43% (3/7),1/7,0/0,25% (2/8),8/10,5/6,57% (8/14),50% (7/14)
2019 W60 Hechingen R16,W vs Bartone,42% (5/12),64% (7/11),2/2,1/1,50% (5/10),0/0,0/0,- (0/0),- (0/0)
2019 W60 Prague F,W vs Allertova,60% (6/10),50% (7/14),2/4,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Prague QF,W vs Serban,78% (7/9),50% (5/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Lausanne SF,L vs Cornet,43% (3/7),38% (5/13),0/0,0/0,18% (2/11),1/3,0/1,- (0/0),- (0/0)
2019 W80 Cagnes Sur Mer R16,L vs Voegele,58% (7/12),53% (8/15),1/2,0/0,46% (6/13),0/2,0/1,20% (1/5),25% (1/4)
2019 W80 Cagnes Sur Mer R32,W vs Zavatska,36% (5/14),54% (7/13),2/4,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Prague QF,L vs Teichmann,50% (3/6),0% (0/1),0/0,0/0,58% (7/12),3/5,1/2,- (0/0),- (0/0)
2026 (1 matches),,66.7%,100.0%,100.0%,-,33.3%,33.3%,50.0%,-,-
2024 (2 matches),,61.1%,71.4%,50.0%,-,50.0%,55.6%,33.3%,-,-
2023 (7 matches),,57.7%,42.6%,54.5%,60.0%,53.8%,35.7%,20.0%,-,-
2022 (1 matches),,70.6%,25.0%,100.0%,-,55.6%,66.7%,50.0%,62.5%,50.0%
2020 (2 matches),,47.4%,44.4%,14.3%,-,36.8%,73.3%,80.0%,57.1%,50.0%
Career (134 matches),,54.5%,50.1%,49.8%,54.8%,49.7%,50.0%,49.2%,54.5%,52.6%
