Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Uchijima,80.7,87.5,9.0,93.8,84.0,103,64,75.6,3.4,76.8,75.4,81,68
2023 US Open R64,L vs Samsonova,85.2,90.4,8.6,99.0,91.1,104,72,77.5,3.6,77.3,79.7,84,70
2023 US Open R128,W vs Begu,82.9,94.7,7.8,97.3,92.6,108,84,72.1,2.9,66.0,71.0,78,66
2022 Wimbledon R128,L vs Watson,88.2,96.7,8.0,103.9,94.1,107,77,76.9,5.0,86.0,80.0,93,64
Career (4 matches),,84.5,92.9,8.3,98.2,91.6,108,64,75.6,3.9,78.5,77.0,93,64
