Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Ostrava F,L vs Boulter,70.6%,41.7%,7.4%,2/3,2.86,6.4%,68.9%,35.5%,2.2%,2.72,10.0%,73.9%,52.9%,17.4%,3.10,0.0%
2023 Cluj Napoca F,W vs Ruse,83.9%,61.7%,5.4%,1/2,2.74,1.9%,86.5%,56.3%,5.4%,2.64,3.8%,93.8%,73.3%,6.3%,2.83,0.0%
2023 ITF Trnava R32,L vs Falkowska,72.9%,53.5%,6.8%,2/2,2.01,5.6%,75.0%,46.7%,2.5%,1.87,11.1%,68.4%,69.2%,15.8%,2.16,0.0%
2023 Australian Open R128,L vs Raducanu,78.0%,43.6%,22.0%,5/6,2.39,5.5%,83.3%,40.0%,16.7%,2.37,6.1%,82.4%,50.0%,35.3%,2.42,4.5%
2022 Wimbledon R128,L vs Watson,63.8%,40.0%,10.6%,5/5,2.37,3.7%,55.2%,40.6%,10.3%,2.37,7.3%,80.0%,39.3%,11.4%,2.37,0.0%
2018 Lugano R16,W vs Von Deichmann,85.5%,61.0%,5.8%,4/0,2.63,17.1%,85.0%,60.8%,5.0%,2.53,25.6%,88.9%,62.5%,11.1%,2.78,3.7%
2017 Stuttgart R32,L vs Suarez Navarro,75.0%,47.1%,7.4%,5/0,2.49,8.6%,76.0%,50.0%,6.0%,2.46,11.9%,76.5%,38.5%,11.8%,2.58,0.0%
2016 Limoges QF,L vs Vikhlyantseva,62.1%,53.7%,3.0%,0/2,2.77,2.6%,57.1%,45.8%,0.0%,2.84,5.3%,81.0%,64.7%,9.5%,2.70,0.0%
Last 52 Weeks (1 matches),,70.6%,41.7%,7.4%,40.0%,2.86,6.4%,68.9%,35.5%,2.2%,2.72,10.0%,73.9%,52.9%,17.4%,3.10,0.0%
Career (8 matches),,73.2%,50.3%,8.3%,54.5%,2.53,6.8%,72.7%,48.3%,5.8%,2.48,11.1%,79.6%,54.4%,14.6%,2.60,1.1%
