Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,1,4,20.0%,3-8,27.3%,38-58,39.6%,0-0,-,5,45.8%,33.3%,2.1%,6.3%,63.1%,51.4%,42.3%,48.0%,43.7%,45.9%,0.84,R16 (Dubrovnik 125)
2025,53,34,19,64.2%,72-47,60.5%,580-507,53.4%,7-4,63.6%,53,61.6%,43.8%,2.3%,5.3%,58.8%,61.9%,45.6%,55.2%,48.0%,51.6%,1.07,W (2x)
2024,15,7,8,46.7%,13-19,40.6%,133-163,44.9%,0-4,0.0%,12,54.3%,41.5%,2.5%,7.4%,57.3%,57.6%,45.9%,52.6%,46.0%,49.2%,0.97,QF (2x)
2023,11,5,6,45.5%,11-12,47.8%,105-101,51.0%,0-1,0.0%,6,66.1%,51.9%,2.7%,7.4%,51.2%,65.2%,45.5%,55.6%,50.8%,53.4%,1.14,SF (Valencia 125)
2022,45,33,12,73.3%,68-36,65.4%,540-397,57.6%,5-7,41.7%,17,61.2%,48.4%,1.2%,5.1%,60.6%,60.1%,46.0%,54.5%,49.0%,51.8%,1.08,W (3x)
2021,8,1,7,12.5%,3-14,17.6%,63-99,38.9%,0-2,0.0%,3,41.4%,28.6%,1.4%,5.7%,58.8%,50.8%,40.2%,46.4%,39.5%,43.3%,0.74,R16 (W60 Versmold)
2020,3,0,3,0.0%,1-6,14.3%,29-41,41.4%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2019,49,33,16,67.3%,71-40,64.0%,572-474,54.7%,5-9,35.7%,2,44.4%,52.6%,0.8%,3.2%,65.3%,58.0%,32.6%,49.2%,50.4%,49.8%,0.99,W (2x)
2018,35,22,13,62.9%,49-34,59.0%,403-355,53.2%,2-3,40.0%,2,65.2%,22.7%,3.0%,6.7%,54.9%,67.8%,40.5%,55.5%,42.2%,49.1%,0.95,W (Biarritz $80K)
2017,29,12,17,41.4%,30-35,46.2%,293-313,48.3%,4-1,80.0%,1,22.2%,37.5%,2.2%,6.5%,56.5%,38.5%,30.0%,34.8%,45.8%,40.4%,0.70,W (Hechingen $60K)
2016,50,35,15,70.0%,72-40,64.3%,574-465,55.2%,8-6,57.1%,3,64.7%,41.9%,1.7%,6.7%,56.1%,67.9%,41.9%,56.5%,47.9%,52.4%,1.10,W (4x)
2015,46,27,19,58.7%,57-49,53.8%,498-475,51.2%,6-3,66.7%,0,,,,,,,,,,,,W (Brno $10K)
2014,19,7,12,36.8%,20-27,42.6%,207-236,46.7%,2-3,40.0%,0,,,,,,,,,,,,F (Alkmaar 10K)
2013,17,10,7,58.8%,21-16,56.8%,179-158,53.1%,0-3,0.0%,0,,,,,,,,,,,,F (Ratingen 10K)
2012,3,0,3,0.0%,0-6,0.0%,20-38,34.5%,0-2,0.0%,0,,,,,,,,,,,,R32 (3x)
2011,2,1,1,50.0%,2-2,50.0%,14-20,41.2%,0-0,-,0,,,,,,,,,,,,R16 (Braunschweig 10K)
Career,390,228,162,58.5%,493-391,55.8%,4248-3900,52.1%,39-48,44.8%,104,59.2%,43.5%,2.1%,5.7%,58.7%,60.4%,44.8%,54.0%,47.6%,50.8%,1.03,
