Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Ostrava F,L vs Boulter,8,26,0.3,5.4%,17.4%,3,24,0.1,2.2%,17.4%,0.7%,1.4%,1.0,17.4%,16.8%
2024 US Open R128,L vs Uchijima,17,42,0.4,9.7%,23.9%,13,35,0.4,8.5%,22.9%,3.9%,4.6%,0.5,14.2%,26.7%
2024 Wimbledon R128,L vs Miyazaki,3,26,0.1,3.6%,31.0%,2,24,0.1,2.5%,30.4%,2.5%,0.0%,0.9,16.7%,17.9%
2023 Cluj Napoca F,W vs Ruse,16,18,0.9,12.7%,14.3%,16,14,1.1,13.6%,11.9%,5.9%,7.6%,0.6,13.5%,23.8%
2023 US Open R64,L vs Samsonova,13,20,0.7,11.8%,18.2%,10,13,0.8,10.6%,13.8%,3.2%,5.3%,1.2,20.9%,17.3%
2023 US Open R128,W vs Begu,15,18,0.8,13.2%,15.8%,10,18,0.6,9.7%,17.5%,6.8%,2.9%,0.4,13.2%,35.1%
2023 Wimbledon R64,L vs Stevanovic,33,51,0.6,16.6%,25.6%,31,46,0.7,16.8%,25.0%,12.5%,4.3%,0.6,11.1%,17.1%
2023 Wimbledon R128,W vs Zhao,22,28,0.8,15.2%,19.3%,18,26,0.7,13.6%,19.7%,9.1%,4.5%,0.6,13.1%,20.7%
2023 W60 Trnava R32,L vs Falkowska,13,21,0.6,11.6%,18.8%,13,14,0.9,12.7%,13.7%,8.8%,3.9%,1.4,17.9%,12.5%
2023 Australian Open R128,L vs Raducanu,10,14,0.7,8.7%,12.2%,10,11,0.9,9.3%,10.3%,5.6%,3.7%,1.2,22.6%,19.1%
2022 Wimbledon R128,L vs Watson,21,36,0.6,10.2%,17.6%,16,31,0.5,8.5%,16.5%,7.4%,1.1%,1.1,19.5%,17.6%
2020 Roland Garros R128,L vs Anisimova,6,10,0.6,6.3%,10.5%,6,10,0.6,7.1%,11.9%,,,1.4,23.2%,16.8%
2020 US Open R128,L vs Bellis,34,49,0.7,16.6%,23.9%,32,42,0.8,17.0%,22.3%,9.0%,6.9%,0.9,14.6%,17.1%
2018 Lugano R16,W vs Von Deichmann,26,34,0.8,16.4%,21.4%,26,27,1.0,17.1%,17.8%,9.2%,7.9%,0.8,13.2%,15.7%
2017 Stuttgart R32,L vs Suarez Navarro,21,21,1.0,16.2%,16.2%,21,21,1.0,16.3%,16.3%,5.4%,10.9%,0.8,16.2%,19.2%
2016 Limoges QF,L vs Vikhlyantseva,8,28,0.3,6.6%,23.0%,7,23,0.3,6.4%,20.9%,4.5%,0.9%,0.5,15.6%,31.1%
Career (16 matches),,266,442,0.6,11.8%,19.7%,234,379,0.6,11.4%,18.4%,6.5%,4.4%,0.8,16.0%,20.1%
