Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W100 Ilkley QF,W vs Cepede Royg,1.12,1.19,63.6,2.1,-,52.2%,-,51.2%,55.6%,46.3%
2019 W100 Ilkley R16,W vs Flink,1.01,1.82,44.8,2.8,-,69.6%,-,73.7%,43.2%,60.0%
2019 Prague R16,L vs Siniakova,0.80,0.49,33.2,2.0,0.0%,40.7%,4.2%,50.0%,37.5%,28.6%
2019 Prague R32,W vs Voegele,0.98,2.44,35.1,2.0,4.8%,76.2%,0.0%,77.8%,60.0%,54.5%
2019 Anning R16,L vs Zheng,1.01,0.54,34.9,2.0,0.0%,22.7%,0.0%,21.1%,50.0%,33.3%
2019 Anning R32,W vs Inoue,1.07,1.13,80.2,2.7,2.4%,57.1%,0.0%,50.0%,52.2%,45.2%
2019 W60 Istanbul SF,L vs Diatchenko,1.00,0.44,31.0,2.0,3.8%,46.2%,0.0%,25.0%,27.3%,30.0%
2019 W60 Istanbul QF,W vs Grammatikopoulou,1.04,1.55,51.4,3.3,6.5%,74.2%,0.0%,67.9%,37.1%,48.5%
2019 W60 Istanbul R16,W vs Shinikova,1.14,1.26,59.7,4.1,2.3%,56.8%,0.0%,63.4%,46.2%,41.7%
2019 W60 Istanbul R32,W vs Sharipova,0.95,1.09,74.8,4.2,0.0%,46.5%,0.0%,59.0%,58.0%,51.0%
2019 W25 Kofu R16,L vs Hibi,0.99,0.72,50.1,2.4,-,45.9%,-,47.1%,43.3%,34.5%
2019 W25 Kofu R32,W vs Marino,1.28,1.26,49.0,2.3,2.0%,56.0%,0.0%,59.6%,42.5%,40.5%
2019 W60 Shenzhen R16,L vs Tauson,1.01,0.83,66.1,36.3,1.6%,58.7%,1.7%,49.2%,31.3%,45.2%
2019 W60 Shenzhen R32,W vs Han,1.11,1.36,52.0,3.6,0.0%,61.8%,3.3%,50.0%,61.8%,45.2%
2019 Australian Open Q1,L vs Kostyuk,1.00,0.80,51.4,2.0,0.0%,36.8%,0.0%,38.2%,46.7%,53.8%
2018 Limoges Q2,L vs Arn,0.82,0.88,67.9,3.3,1.9%,55.8%,2.0%,49.0%,51.9%,50.0%
2018 Limoges Q1,W vs Codino,1.08,1.88,33.9,2.2,0.0%,56.0%,0.0%,73.9%,62.5%,60.9%
2018 Tianjin R16,L vs Mertens,0.90,0.61,39.8,2.0,0.0%,42.9%,0.0%,48.0%,39.1%,35.0%
2018 Tianjin R32,W vs Wang,1.11,1.10,80.9,2.8,0.0%,49.1%,0.0%,50.9%,41.4%,58.2%
2018 Tianjin Q1,W vs Guo,1.85,6.01,25.3,2.1,11.8%,88.2%,0.0%,69.2%,54.5%,76.2%
2019 (15 matches),,1.05,1.02,55.3,2.7,1.8%,53.6%,0.7%,52.3%,46.7%,44.9%
2018 (20 matches),,1.02,1.05,63.7,2.8,1.8%,57.1%,1.8%,52.7%,43.9%,49.5%
2017 (50 matches),,0.99,1.03,54.9,2.6,1.9%,55.3%,1.5%,55.6%,45.5%,47.3%
2016 (53 matches),,1.02,1.06,59.0,2.8,1.4%,55.7%,1.6%,53.2%,46.5%,48.6%
2015 (19 matches),,1.01,1.04,59.8,3.0,1.9%,58.2%,1.3%,53.2%,44.8%,46.4%
Career (241 matches),,1.02,1.03,59.5,2.8,1.6%,55.3%,1.3%,53.2%,45.4%,47.2%
