Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W100 Ilkley QF,W vs Cepede Royg,57% (8/14),88% (7/8),3/5,62% (8/13),38% (3/8),2/5,0/3,0/0,0/0,0/0
2019 W100 Ilkley R16,W vs Flink,78% (7/9),71% (5/7),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2019 Prague R16,L vs Siniakova,13% (1/8),100% (1/1),1/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2019 Prague R32,W vs Voegele,86% (6/7),83% (5/6),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2019 Anning R16,L vs Zheng,57% (4/7),75% (3/4),3/7,100% (8/8),0% (0/8),0/3,0/0,0/1,0/0,0/1
2019 Anning R32,W vs Inoue,45% (5/11),100% (5/5),2/4,55% (6/11),33% (2/6),3/4,0/0,1/1,0/0,0/0
2019 W60 Istanbul SF,L vs Diatchenko,29% (2/7),50% (1/2),0/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2019 W60 Istanbul QF,W vs Grammatikopoulou,36% (4/11),75% (3/4),1/1,9% (1/11),0% (0/1),3/3,2/2,1/1,1/1,0/0
2019 W60 Istanbul R16,W vs Shinikova,46% (6/13),83% (5/6),0/3,50% (7/14),43% (3/7),4/4,1/1,0/1,1/1,0/0
2019 W60 Istanbul R32,W vs Sharipova,77% (10/13),90% (9/10),4/6,46% (6/13),0% (0/6),5/7,0/1,2/2,0/1,0/0
2019 W25 Kofu R16,L vs Hibi,44% (4/9),50% (2/4),0/4,60% (6/10),0% (0/6),1/2,0/1,0/2,0/0,0/1
2019 W25 Kofu R32,W vs Marino,38% (5/13),100% (5/5),1/5,54% (7/13),29% (2/7),3/5,2/2,0/0,1/1,0/0
2019 W60 Shenzhen R16,L vs Tauson,33% (5/15),100% (5/5),2/5,63% (10/16),30% (3/10),3/5,1/3,1/2,0/2,0/1
2019 W60 Shenzhen R32,W vs Han,80% (8/10),75% (6/8),0/3,50% (5/10),40% (2/5),4/6,2/2,2/2,1/1,0/0
2019 Australian Open Q1,L vs Kostyuk,50% (5/10),100% (5/5),3/6,82% (9/11),11% (1/9),2/5,0/0,1/3,0/0,1/2
2018 Limoges Q2,L vs Arn,62% (8/13),88% (7/8),2/5,62% (8/13),25% (2/8),3/6,0/1,2/2,0/0,0/0
2018 Limoges Q1,W vs Codino,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2018 Tianjin R16,L vs Mertens,25% (2/8),100% (2/2),2/5,67% (6/9),0% (0/6),0/2,0/0,1/2,0/0,0/1
2018 Tianjin R32,W vs Wang,63% (10/16),80% (8/10),4/7,53% (8/15),13% (1/8),4/7,1/2,1/1,0/1,0/0
2018 Tianjin Q1,W vs Guo,86% (6/7),100% (6/6),0/0,0% (0/6),- (0/0),5/5,1/1,0/0,0/0,0/0
2019 (15 matches),,51.0%,83.8%,37.3%,53.4%,18.6%,63.3%,61.1%,47.4%,62.5%,28.6%
2018 (20 matches),,50.0%,83.8%,40.3%,47.7%,22.9%,62.8%,75.0%,55.6%,75.0%,50.0%
2017 (50 matches),,52.6%,78.2%,33.3%,47.7%,22.3%,69.0%,76.7%,68.0%,62.5%,75.0%
2016 (53 matches),,53.7%,83.3%,40.5%,50.1%,22.2%,64.0%,78.0%,57.9%,83.3%,67.9%
2015 (19 matches),,52.4%,77.3%,42.3%,47.9%,22.5%,61.3%,70.0%,61.1%,71.4%,42.9%
Career (241 matches),,51.5%,80.8%,38.5%,50.2%,20.6%,63.1%,69.1%,58.0%,70.9%,53.9%
