Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1987,2,0,2,0.0%,0-3,0.0%,7-18,28.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
1986,5,0,5,0.0%,1-10,9.1%,35-66,34.7%,0-0,-,0,,,,,,,,,,,,R32 (5x)
1985,5,2,3,40.0%,6-7,46.2%,63-63,50.0%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1984,12,5,7,41.7%,10-15,40.0%,90-113,44.3%,1-1,50.0%,0,,,,,,,,,,,,QF (ITF Darlington)
1983,3,2,1,66.7%,4-2,66.7%,28-22,56.0%,0-0,-,0,,,,,,,,,,,,QF (ITF Freiburg)
1982,2,0,2,0.0%,1-4,20.0%,18-28,39.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1981,5,1,4,20.0%,5-7,41.7%,55-56,49.5%,1-2,33.3%,0,,,,,,,,,,,,R16 (Bakersfield Futures)
1980,19,12,7,63.2%,22-17,56.4%,182-153,54.3%,4-1,80.0%,0,,,,,,,,,,,,SF (Fort Myers Futures)
1979,10,6,4,60.0%,13-6,68.4%,98-76,56.3%,0-2,0.0%,0,,,,,,,,,,,,
1975,6,3,3,50.0%,6-6,50.0%,52-51,50.5%,0-2,0.0%,0,,,,,,,,,,,,QF (Mission Viejo Satellite)
1974,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Worcester Satellite)
Career,70,31,39,44.3%,68-79,46.3%,633-658,49.0%,6-9,40.0%,0,,,,,,,,,,,,
