Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Hamburg R32,W vs Steiner,28.6%,41.4%,52.2%,31.8%,45.5%,46.7%,36.4%,45.5%,100.0%,27.3%,40.9%,62.5%,14.3%,80.0%,100.0%,82
2024 W50 Palma Del Rio QF,L vs Klimovicova,6.6%,21.3%,58.2%,7.1%,23.8%,66.7%,27.8%,62.5%,100.0%,5.9%,17.6%,37.5%,0.0%,85.7%,100.0%,-55
Last 52 Weeks (1 matches),,28.6%,41.4%,52.2%,31.8%,45.5%,46.7%,36.4%,45.5%,100.0%,27.3%,40.9%,62.5%,14.3%,80.0%,100.0%,82
Career (2 matches),,18.3%,32.1%,55.4%,19.8%,34.9%,58.0%,32.5%,54.3%,100.0%,17.9%,30.8%,50.0%,5.9%,81.8%,100.0%,33
