Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),234,298,380,1353,364,1315,299,1353,,,959,42,,
2025,249,296,294,1446,307,1389,233,1438,,,987,40
2024,363,171,314,1420,357,1326,226,1438,,,575,102
2021,714,47,,,,,,,,,,
2020,504,82,,,,,,,,,986,23
2019,480,82,,,,,,,,,878,30
2018,414,75,,,,,,,,,500,78
2017,605,40,,,,,,,,,701,42
2016,721,24,,,,,,,,,742,36
2015,795,19,,,,,,,,,,
2014,780,17,,,,,,,,,715,31
2013,1083,9,,,,,,,,,,
