Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,1,3,25.0%,2-6,25.0%,29-46,38.7%,0-0,-,4,47.5%,33.3%,1.5%,1.5%,68.0%,50.8%,43.2%,48.4%,43.0%,45.8%,0.83,R16 (W35 Sabadell)
2025,36,18,18,50.0%,44-39,53.0%,390-369,51.4%,2-4,33.3%,36,62.0%,41.2%,2.4%,3.2%,61.7%,60.8%,46.1%,55.2%,45.7%,50.5%,1.02,SF (3x)
2024,40,24,16,60.0%,55-36,60.4%,452-382,54.2%,7-2,77.8%,2,36.8%,55.6%,1.6%,3.9%,57.5%,56.2%,33.3%,46.5%,56.9%,51.3%,1.06,F (3x)
2023,5,4,1,80.0%,9-2,81.8%,60-21,74.1%,0-0,-,0,,,,,,,,,,,,
2020,5,2,3,40.0%,7-7,50.0%,65-62,51.2%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2019,31,12,19,38.7%,27-39,40.9%,299-340,46.8%,3-4,42.9%,0,,,,,,,,,,,,QF (4x)
2018,35,22,13,62.9%,45-32,58.4%,372-314,54.2%,4-1,80.0%,0,,,,,,,,,,,,W (Dobrich $25K)
2017,27,16,11,59.3%,35-25,58.3%,295-242,54.9%,3-4,42.9%,0,,,,,,,,,,,,SF (3x)
2016,38,21,17,55.3%,46-37,55.4%,403-360,52.8%,5-3,62.5%,0,,,,,,,,,,,,SF (2x)
2015,25,11,14,44.0%,24-31,43.6%,237-262,47.5%,2-0,100.0%,0,,,,,,,,,,,,F (Helsinki $10K)
2014,15,5,10,33.3%,11-19,36.7%,126-153,45.2%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2013,15,6,9,40.0%,14-17,45.2%,128-149,46.2%,1-0,100.0%,0,,,,,,,,,,,,QF (Antalya 10K)
2012,4,0,4,0.0%,1-8,11.1%,22-51,30.1%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2011,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R32 (Trimbach 10K)
Career,281,142,139,50.5%,320-300,51.6%,2885-2764,51.1%,28-19,59.6%,42,59.5%,41.1%,2.2%,3.0%,62.1%,59.6%,45.2%,54.1%,45.9%,50.1%,1.00,
