Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Hamburg R32,W vs Steiner,40% (4/10),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2024 W50 Palma del Rio QF,L vs Klimovicova,10% (1/10),100% (1/1),0/2,45% (5/11),20% (1/5),1/1,0/0,1/3,0/0,1/2
2019 W25 Rome R32,L vs Rosatello,64% (7/11),86% (6/7),6/8,73% (8/11),0% (0/8),1/6,0/0,1/1,0/0,0/0
2019 W25 Chiasso R16,L vs Kostyuk,44% (4/9),50% (2/4),0/4,50% (5/10),0% (0/5),2/2,0/0,3/4,0/0,0/1
2019 W25 Chiasso R32,W vs Kung,44% (4/9),100% (4/4),2/2,30% (3/10),33% (1/3),2/3,1/1,0/0,1/1,0/0
2019 W25 Singapore R32,L vs Sutjiadi,40% (4/10),75% (3/4),1/4,70% (7/10),14% (1/7),1/3,0/1,0/2,0/0,0/1
2019 W25 Hong Kong R32,L vs Minokoshi,38% (6/16),83% (5/6),2/6,53% (9/17),11% (1/9),2/5,0/1,2/4,0/0,2/3
2017 Valencia $25K R32,L vs Gatto Monticone,65% (11/17),55% (6/11),2/6,41% (7/17),0% (0/7),4/5,0/0,2/3,0/0,2/2
2017 Benicarlo $15K QF,L vs Gorgodze,50% (4/8),50% (2/4),1/4,78% (7/9),14% (1/7),1/2,0/0,0/2,0/0,0/1
2017 Benicarlo $15K R16,W vs Moreno Barranquero,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2017 Benicarlo $15K R32,W vs Lechemia,47% (7/15),86% (6/7),3/5,50% (7/14),29% (2/7),4/5,1/1,1/1,1/1,0/0
2017 Vinaros $15K R32,W vs Arias Manjon,40% (4/10),75% (3/4),0/1,10% (1/10),0% (0/1),2/3,2/2,0/0,1/1,0/0
2017 Madrid $15K R16,L vs Cazeaux,29% (4/14),75% (3/4),1/4,57% (8/14),50% (4/8),3/3,1/1,1/1,0/0,1/1
2017 Braunschweig $25K QF,W vs Burger,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,0/0,0/0,0/0,0/0
2017 Braunschweig $25K R16,W vs Marozava,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2017 Braunschweig $25K R32,W vs Bay Christians,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2017 Montemor O Novo $15K SF,L vs Savinykh,25% (2/8),0% (0/2),0/3,44% (4/9),0% (0/4),0/0,0/0,0/1,0/0,0/1
2017 Montemor O Novo $15K QF,W vs Lumsden,89% (8/9),75% (6/8),2/3,56% (5/9),40% (2/5),3/5,1/1,0/0,0/0,0/0
2017 Montemor O Novo $15K R32,W vs Fayol,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2017 Santarem $15K SF,L vs Bucsa,44% (4/9),50% (2/4),1/5,60% (6/10),0% (0/6),1/2,0/1,0/1,0/0,0/1
2025 (1 matches),,40.0%,75.0%,0.0%,20.0%,50.0%,100.0%,100.0%,-,100.0%,-
2024 (1 matches),,10.0%,100.0%,0.0%,45.5%,20.0%,100.0%,-,33.3%,-,50.0%
2019 (5 matches),,45.5%,80.0%,45.8%,55.2%,9.4%,42.1%,33.3%,54.5%,100.0%,40.0%
2017 (19 matches),,56.0%,75.7%,36.8%,43.2%,23.3%,79.7%,68.4%,46.7%,61.5%,37.5%
2016 (11 matches),,47.7%,78.8%,31.4%,53.1%,31.7%,74.3%,71.4%,25.0%,50.0%,0.0%
Career (55 matches),,51.0%,79.0%,36.8%,48.3%,22.8%,68.0%,70.8%,49.0%,66.7%,40.0%
