Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Roland Garros R32,L vs Djokovic,5.0,5.0,4.9,41.0%,35.1%,55.6%,43.5%,53.2%,34.6%,9.5,5.7,-2.0,-2.0
2025 Prague CH F,W vs Den Ouden,4.7,3.4,5.8,67.4%,57.1%,50.0%,50.0%,57.4%,32.5%,5.5,5.2,1.5,2.8
2024 Roland Garros R128,W vs Virtanen,4.7,5.6,3.8,47.5%,49.3%,63.6%,65.7%,62.7%,29.5%,24.5,6.9,-5.5,-3.7
2023 US Open Q1,W vs Lajal,4.7,4.4,4.9,51.8%,46.7%,58.3%,42.3%,52.8%,22.5%,14.5,7.4,-2.0,-1.5
2022 Kitzbuhel F,L vs Bautista Agut,6.5,5.9,7.1,34.7%,47.8%,35.3%,48.3%,42.4%,9.0%,-7.5,-5.4,-6.0,-3.3
2022 Kitzbuhel R32,W vs Dutra Da Silva,4.1,4.3,3.9,59.3%,50.0%,42.9%,58.3%,43.8%,10.6%,3.0,2.9,3.0,2.5
2022 Zagreb CH F,W vs Poljicak,3.9,3.7,4.0,50.0%,57.1%,68.4%,71.4%,51.2%,16.5%,20.0,20.8,8.5,10.1
Career (7 matches),,4.7,4.8,4.7,49.8%,48.9%,55.6%,52.8%,53.1%,21.8%,9.9,6.0,-0.4,-0.3
