Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Roland Garros R32,L vs Djokovic,0.0%,-,11.5%,42.1%,13.6%,22.9%,33.3%,5.3%,30.0%,3.6%,41.7%,-60,-50
2025 Prague CH F,W vs Den Ouden,0.0%,-,13.5%,53.8%,9.8%,10.0%,0.0%,9.5%,33.3%,3.2%,66.7%,-59,-14
2024 Roland Garros R128,W vs Virtanen,0.0%,-,9.6%,75.9%,11.6%,6.8%,0.0%,4.8%,14.3%,1.9%,45.5%,-56,-63
2023 US Open Q1,W vs Lajal,0.0%,-,7.8%,93.3%,13.7%,15.2%,33.3%,4.5%,33.3%,1.0%,25.0%,-46,-41
2022 Kitzbuhel F,L vs Bautista Agut,1.6%,100.0%,9.3%,81.8%,2.5%,11.1%,0.0%,3.8%,41.7%,1.7%,33.3%,-71,-73
2022 Kitzbuhel R32,W vs Dutra Da Silva,0.0%,-,8.3%,83.3%,9.2%,8.3%,0.0%,10.0%,45.5%,0.8%,100.0%,-30,-21
2022 Zagreb CH F,W vs Poljicak,1.3%,100.0%,15.0%,81.8%,24.3%,27.8%,0.0%,14.5%,42.9%,6.2%,46.2%,-13,-20
Career (7 matches),,0.4%,100.0%,10.4%,72.7%,11.7%,12.4%,4.9%,6.5%,33.3%,2.3%,46.3%,-50,-46
