Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-3,0.0%,13-20,39.4%,0-2,0.0%,2,64.7%,18.8%,3.9%,2.4%,72.4%,60.9%,42.9%,55.9%,38.0%,47.2%,0.86,R32 (2x)
2025,40,27,13,67.5%,58-33,63.7%,477-384,55.4%,9-3,75.0%,40,76.3%,33.6%,3.9%,2.7%,61.4%,67.9%,51.1%,61.4%,42.5%,51.9%,1.10,W (2x)
2024,23,8,15,34.8%,19-33,36.5%,243-281,46.4%,3-6,33.3%,23,71.0%,22.1%,4.2%,4.4%,55.4%,66.7%,48.5%,58.6%,36.2%,47.9%,0.87,QF (2x)
2023,35,21,14,60.0%,47-36,56.6%,436-393,52.6%,8-3,72.7%,35,75.2%,28.7%,3.8%,3.5%,56.4%,67.9%,51.8%,60.9%,40.1%,50.9%,1.02,W (Roseto Degli Abruzzi)
2022,21,14,7,66.7%,28-20,58.3%,242-208,53.8%,2-2,50.0%,21,74.2%,33.0%,3.4%,2.3%,56.4%,69.1%,50.9%,61.2%,41.1%,51.4%,1.06,W (Zagreb)
2021,9,5,4,55.6%,11-11,50.0%,104-102,50.5%,3-2,60.0%,9,69.3%,31.0%,1.9%,4.5%,56.6%,65.5%,49.3%,58.5%,39.9%,49.6%,0.96,QF (2x)
Career,130,75,55,57.7%,163-136,54.5%,1515-1388,52.2%,25-18,58.1%,130,74.1%,29.6%,3.7%,3.3%,57.9%,67.6%,50.6%,60.4%,40.2%,50.6%,1.02,
