Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,20,12,8,60.0%,26-19,57.8%,222-196,53.1%,1-2,33.3%,0,,,,,,,,,,,,F (2x)
2022,14,6,8,42.9%,17-18,48.6%,163-164,49.8%,1-1,50.0%,4,58.1%,33.3%,1.0%,5.1%,65.4%,63.7%,32.4%,52.9%,40.6%,47.3%,0.86,QF (W60 Tokyo)
2021,10,7,3,70.0%,16-7,69.6%,127-97,56.7%,2-0,100.0%,4,72.9%,30.4%,2.1%,2.7%,65.8%,62.2%,52.2%,58.8%,41.8%,50.5%,1.01,W (W80 Tyler TX)
2020,12,8,4,66.7%,18-10,64.3%,141-117,54.7%,3-1,75.0%,4,64.0%,37.5%,0.6%,6.9%,63.4%,63.3%,43.0%,55.9%,43.3%,49.9%,0.98,F (Indian Wells 125K)
2019,10,6,4,60.0%,14-10,58.3%,122-104,54.0%,0-1,0.0%,6,74.3%,43.5%,2.0%,7.8%,61.2%,65.8%,45.1%,57.8%,46.4%,52.4%,1.10,W (Bastad)
2018,42,25,17,59.5%,55-35,61.1%,453-365,55.4%,1-5,16.7%,4,54.5%,23.3%,2.1%,3.0%,66.8%,54.2%,42.9%,50.4%,36.2%,44.1%,0.73,W (2x)
2017,4,1,3,25.0%,3-7,30.0%,44-56,44.0%,2-1,66.7%,4,57.1%,29.2%,2.1%,2.1%,61.1%,61.2%,44.3%,54.6%,40.1%,47.9%,0.88,R16 (Honolulu)
2016,5,5,0,100.0%,10-1,90.9%,64-44,59.3%,2-0,100.0%,5,75.5%,41.5%,5.1%,2.0%,60.8%,66.8%,52.9%,61.4%,46.7%,53.6%,1.21,W (San Antonio)
2015,7,5,2,71.4%,10-5,66.7%,75-57,56.8%,0-0,-,0,,,,,,,,,,,,W (Hong Kong $50K)
2014,23,15,8,65.2%,33-20,62.3%,283-225,55.7%,6-2,75.0%,6,-,-,3.3%,6.1%,60.6%,65.7%,56.1%,61.9%,38.2%,50.8%,1.00,W (Seoul 50K)
2013,24,13,11,54.2%,29-26,52.7%,269-238,53.1%,1-4,20.0%,0,,,,,,,,,,,,SF (Beijing 75K)
2012,26,15,11,57.7%,37-22,62.7%,301-224,57.3%,2-2,50.0%,0,,,,,,,,,,,,SF (3x)
2011,10,5,5,50.0%,12-12,50.0%,119-107,52.7%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2010,34,22,12,64.7%,47-30,61.0%,407-328,55.4%,4-4,50.0%,0,,,,,,,,,,,,W (Toyota 75K)
2009,53,38,15,71.7%,81-42,65.9%,645-487,57.0%,6-7,46.2%,0,,,,,,,,,,,,W (2x)
2008,11,5,6,45.5%,12-12,50.0%,103-105,49.5%,1-0,100.0%,0,,,,,,,,,,,,SF (Makinohara 25K)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Tokyo 50K)
2006,5,3,2,60.0%,7-5,58.3%,62-52,54.4%,0-1,0.0%,0,,,,,,,,,,,,SF (Tokyo 1 10K)
Career,311,191,120,61.4%,427-283,60.1%,3605-2978,54.8%,33-33,50.0%,37,66.1%,35.0%,2.3%,4.7%,62.9%,63.1%,46.9%,57.1%,42.0%,49.9%,0.98,
