Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,21,7,14,33.3%,9,6,3,66.7%,2023,2023,R64,18,0.92,2.6%,5.0%,63.9%,60.6%,40.5%,53.4%,42.9%,48.8%,43.8%
Roland Garros,13,Clay,19,6,13,31.6%,4,1,3,25.0%,2010,2022,R64,18,0.93,1.4%,3.4%,62.9%,59.1%,43.0%,53.1%,43.7%,45.6%,42.2%
Wimbledon,11,Grass,26,14,12,53.8%,2,2,0,100.0%,2010,2022,R16,16,0.96,1.8%,3.3%,63.6%,63.1%,47.3%,57.4%,41.0%,55.6%,42.4%
US Open,13,Hard,18,5,13,27.8%,6,3,3,50.0%,2010,2022,R64,17,0.95,2.1%,4.7%,59.0%,58.8%,47.5%,54.2%,43.7%,49.6%,42.0%
Olympics,2,,4,2,2,50.0%,0,0,0,-,2016,2021,R32,2,1.08,0.8%,2.4%,56.5%,71.4%,46.3%,60.5%,42.6%,64.3%,31.3%
Fed Cup,7,,15,7,8,46.7%,6,3,3,50.0%,2011,2020,,8,1.12,1.5%,3.2%,62.3%,65.6%,47.0%,58.6%,46.5%,44.2%,41.0%
Tokyo,9,Hard,15,5,10,33.3%,3,0,3,0.0%,2010,2023,R16,13,0.92,2.2%,3.7%,59.8%,63.1%,43.5%,55.2%,41.4%,55.7%,46.3%
Osaka,8,Hard,18,10,8,55.6%,4,2,2,50.0%,2009,2023,SF,16,1.02,1.9%,2.2%,66.1%,62.3%,48.0%,57.5%,43.3%,53.2%,45.3%
Bad Homburg,2,Grass,3,1,2,33.3%,0,0,0,-,2021,2022,R16,3,1.00,0.7%,5.3%,69.1%,62.9%,51.1%,59.2%,40.8%,47.1%,34.8%
Rome,6,Clay,12,6,6,50.0%,6,2,4,33.3%,2015,2022,QF,10,0.98,1.6%,3.3%,62.2%,61.0%,43.2%,54.3%,44.8%,57.1%,43.4%
Madrid,6,Clay,11,5,6,45.5%,2,0,2,0.0%,2015,2022,R16,9,0.95,1.6%,3.3%,63.5%,64.6%,41.5%,56.2%,41.8%,43.1%,42.9%
Miami,9,Hard,14,5,9,35.7%,6,3,3,50.0%,2011,2022,R64,14,0.88,1.5%,4.5%,59.8%,64.6%,43.2%,56.0%,38.6%,55.1%,46.8%
