Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,191,73,118,38.2%,177-261,40.4%,1878-2172,46.4%,20-24,45.5%,174,61.5%,29.3%,2.1%,4.0%,60.5%,61.3%,45.4%,55.0%,41.6%,48.4%,0.92
Clay,57,17,40,29.8%,44-84,34.4%,541-675,44.5%,6-8,42.9%,50,60.7%,31.1%,1.4%,3.1%,62.6%,59.8%,43.7%,53.8%,41.5%,47.8%,0.90
Grass,32,14,18,43.8%,32-39,45.1%,322-342,48.5%,2-1,66.7%,31,69.4%,26.1%,1.9%,4.1%,63.8%,63.0%,46.6%,57.1%,40.7%,49.0%,0.95
Grand Slams,46,10,36,21.7%,32-71,31.1%,408-553,42.5%,6-6,50.0%,44,61.5%,23.9%,1.7%,4.0%,61.4%,59.4%,43.3%,53.2%,40.4%,46.9%,0.86
Premiers,70,25,45,35.7%,62-104,37.3%,675-845,44.4%,6-8,42.9%,69,61.7%,26.5%,2.1%,3.7%,60.3%,61.8%,44.5%,54.9%,39.7%,47.5%,0.88
Internationals,125,54,71,43.2%,123-161,43.3%,1274-1389,47.8%,12-13,48.0%,113,61.8%,32.0%,2.0%,3.6%,62.0%,61.2%,46.9%,55.8%,42.4%,49.1%,0.96
Finals,3,1,2,33.3%,2-5,28.6%,29-35,45.3%,0-1,0.0%,2,27.8%,35.3%,3.1%,3.1%,60.9%,46.2%,34.0%,41.4%,40.9%,41.2%,0.70
Semi-finals,6,3,3,50.0%,5-5,50.0%,50-45,52.6%,0-1,0.0%,5,78.1%,31.0%,1.6%,2.0%,65.5%,62.7%,49.1%,58.0%,42.3%,50.7%,1.01
Quarter-finals,14,5,9,35.7%,10-20,33.3%,127-161,44.1%,2-2,50.0%,12,56.3%,28.6%,1.2%,3.2%,62.3%,58.6%,47.4%,54.4%,39.2%,47.0%,0.86
vs Righties,253,95,158,37.5%,230-347,39.9%,2480-2887,46.2%,23-28,45.1%,230,61.6%,29.8%,1.9%,3.8%,61.2%,61.1%,45.2%,55.0%,41.4%,48.3%,0.92
vs Lefties,24,9,15,37.5%,21-32,39.6%,231-261,47.0%,4-4,50.0%,22,64.9%,27.3%,1.8%,3.3%,62.3%,61.9%,46.8%,56.2%,41.8%,49.1%,0.96
vs Top 10,22,0,22,0.0%,5-43,10.4%,130-281,31.6%,2-2,50.0%,22,51.2%,15.2%,1.7%,4.0%,61.1%,55.6%,41.4%,50.1%,34.7%,42.8%,0.69
