Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Arantxa Parra Santonja [ESP],4,3,57.1%,2,2,0,100.0%,2006,2012,1,1.20,0.0%,6.3%,64.1%,65.9%,43.5%,57.8%,50.7%,70.0%,46.2%
6,Andrea Gamiz [VEN],5,1,83.3%,2,2,0,100.0%,2011,2017,0,,,,,,,,,,
6,Laura Pous Tio [ESP],1,5,16.7%,0,0,0,-,2003,2015,1,1.11,0.0%,1.2%,69.0%,63.8%,46.2%,58.3%,46.2%,50.0%,41.7%
6,Nina Bratchikova [RUS],2,4,33.3%,1,0,1,0.0%,2009,2013,4,1.00,0.4%,6.0%,63.6%,61.6%,44.0%,55.2%,44.7%,44.0%,46.7%
6,Silvia Soler Espinosa [ESP],4,2,66.7%,4,2,2,50.0%,2005,2013,1,1.07,7.9%,9.2%,52.6%,80.0%,36.1%,59.2%,43.8%,25.0%,20.0%
6,Paula Fondevila Castro [ESP],5,1,83.3%,0,0,0,-,2004,2009,0,,,,,,,,,,
5,Georgina Garcia Perez [ESP],3,2,60.0%,3,3,0,100.0%,2010,2019,0,,,,,,,,,,
5,Andrea Hlavackova [CZE],3,2,60.0%,0,0,0,-,2007,2014,1,1.18,0.0%,1.6%,84.4%,63.0%,50.0%,60.9%,46.2%,71.4%,57.1%
5,Beatriz Garcia Vidagany [ESP],4,1,80.0%,0,0,0,-,2005,2013,0,,,,,,,,,,
5,Sandra Zahlavova [CZE],2,3,40.0%,0,0,0,-,2007,2009,0,,,,,,,,,,
4,Guiomar Maristany Zuleta De Reales [ESP],4,0,100.0%,1,0,1,0.0%,2016,2018,0,,,,,,,,,,
4,Garbine Muguruza [ESP],2,2,50.0%,0,0,0,-,2011,2014,1,1.01,0.9%,4.6%,65.1%,56.3%,44.7%,52.3%,48.0%,60.0%,53.8%
4,Mandy Minella [LUX],2,2,50.0%,1,0,1,0.0%,2011,2013,1,0.97,4.2%,7.6%,66.9%,68.4%,43.6%,60.2%,38.7%,42.9%,44.4%
4,Teliana Pereira [BRA],2,2,50.0%,3,0,3,0.0%,2007,2013,1,1.23,0.0%,4.9%,72.8%,62.7%,45.5%,58.0%,51.5%,71.4%,36.4%
4,Mariana Duque Marino [COL],1,3,25.0%,1,0,1,0.0%,2010,2013,1,0.87,0.8%,11.6%,66.9%,65.4%,35.0%,55.4%,38.8%,70.6%,50.0%
