Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Obidos R32,L vs Garcia Perez,0.81,0.77,49.2,6.0,0.0%,52.3%,0.0%,52.5%,35.6%,55.8%
2019 W25 Petit Bourg Guadeloupe R32,L vs Babic,0.84,0.64,34.4,2.2,0.0%,46.9%,0.0%,37.5%,46.9%,41.4%
2018 Bol R32,L vs Lukas,1.09,0.51,33.0,2.0,0.0%,26.3%,0.0%,27.8%,43.5%,23.8%
2017 Nules $25K R16,W vs Ibbou,1.03,1.65,43.8,2.7,0.0%,79.2%,0.0%,42.9%,61.5%,60.0%
2017 Nules $25K R32,W vs Schoofs,1.00,1.19,72.1,2.8,0.0%,48.7%,0.0%,61.1%,43.6%,64.9%
2017 Castellon $15K F,L vs Gorgodze,1.00,0.71,46.9,2.1,0.0%,41.2%,3.2%,48.4%,43.8%,34.5%
2017 Castellon $15K SF,W vs Andrianjafitrimo,1.05,1.50,37.6,2.0,0.0%,68.2%,0.0%,44.4%,64.5%,56.7%
2017 Castellon $15K QF,W vs Bucsa,0.94,1.09,64.8,4.7,2.1%,48.9%,0.0%,50.0%,60.0%,56.8%
2017 Castellon $15K R16,W vs Bogdan,1.24,6.11,24.1,2.0,-,86.7%,-,84.6%,70.0%,70.6%
2017 Castellon $15K R32,W vs Shepita,1.67,4.53,22.3,2.0,0.0%,68.8%,0.0%,76.9%,61.9%,89.5%
2017 RibaRoja de Turia $15K QF,W vs Maristany Zuleta De Reales,1.06,1.14,69.1,2.3,0.0%,70.3%,0.0%,48.4%,40.7%,46.8%
2017 RibaRoja de Turia $15K R16,W vs Sharifova,1.02,1.55,49.9,2.0,3.3%,63.3%,0.0%,68.0%,48.3%,57.1%
2017 RibaRoja de Turia $15K R32,W vs Ibbou,0.99,1.79,46.0,2.0,3.8%,73.1%,0.0%,68.2%,40.7%,65.4%
2017 Seville $25K SF,L vs Benoit,0.83,0.82,60.1,2.2,4.3%,53.2%,0.0%,48.8%,55.0%,41.2%
2017 Imola $25K QF,W vs Pislak,0.93,1.88,40.7,2.0,4.3%,78.3%,0.0%,66.7%,48.3%,63.0%
2017 Imola $25K R16,W vs Scala,1.11,2.13,35.2,2.1,4.3%,69.6%,0.0%,68.2%,54.2%,65.2%
2017 Imola $25K R32,W vs Bronzetti,0.99,1.52,49.0,2.4,3.0%,60.6%,0.0%,67.7%,57.7%,52.2%
2017 Torino $25K R32,L vs Boeykens,0.98,0.86,79.8,12.8,2.0%,47.1%,0.0%,51.1%,54.4%,34.5%
2017 Figueira Da Foz $25K QF,L vs Torro Flor,0.93,0.76,57.6,3.3,4.9%,61.0%,0.0%,41.7%,41.7%,37.5%
2017 Figueira Da Foz $25K R16,W vs Savinykh,1.09,1.24,55.1,4.0,3.9%,66.7%,6.3%,56.3%,45.2%,42.5%
2019 (2 matches),,0.82,0.71,43.0,3.2,0.0%,50.0%,0.0%,45.8%,40.3%,50.0%
2018 (1 matches),,1.09,0.51,33.0,2.0,0.0%,26.3%,0.0%,27.8%,43.5%,23.8%
2017 (28 matches),,1.04,1.22,56.6,2.5,2.0%,59.2%,1.2%,52.9%,50.3%,52.7%
2016 (3 matches),,1.00,0.80,44.0,2.2,1.1%,57.5%,0.0%,62.5%,31.3%,33.3%
2015 (25 matches),,1.09,1.51,50.2,2.4,2.2%,60.5%,0.4%,61.5%,56.4%,51.7%
Career (138 matches),,1.03,1.11,55.1,2.6,2.1%,55.8%,0.9%,54.9%,48.0%,48.7%
