Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,30,16,14,53.3%,13,5,8,38.5%,1999,2012,F,29,1.01,3.9%,4.1%,60.6%,68.4%,50.9%,61.5%,39.1%,53.8%,46.1%
Roland Garros,12,Clay,16,4,12,25.0%,7,3,4,42.9%,1999,2011,R16,16,0.85,2.3%,3.9%,58.7%,62.0%,48.0%,56.2%,37.2%,60.9%,37.8%
Wimbledon,13,Grass,32,19,13,59.4%,28,12,16,42.9%,1998,2011,SF,32,1.03,4.5%,2.9%,62.9%,70.9%,52.0%,63.9%,37.1%,61.9%,38.4%
US Open,12,Hard,19,7,12,36.8%,14,7,7,50.0%,1999,2010,R16,19,0.97,5.5%,4.9%,58.5%,67.9%,50.4%,60.7%,38.0%,55.9%,46.9%
Olympics,3,,5,2,3,40.0%,3,1,2,33.3%,2000,2008,R32,2,0.96,3.6%,3.6%,58.8%,71.1%,42.6%,59.4%,39.0%,69.6%,41.2%
Davis Cup,8,,15,9,6,60.0%,8,3,5,37.5%,1999,2009,,0,,,,,,,,,,
Munich,13,Clay,23,10,13,43.5%,6,3,3,50.0%,1998,2011,F,23,0.97,3.6%,3.7%,62.1%,66.1%,49.8%,59.9%,39.0%,56.6%,40.1%
Indian Wells Masters,11,Hard,24,13,11,54.2%,9,5,4,55.6%,2001,2011,SF,24,1.06,3.5%,3.5%,57.4%,67.3%,52.8%,61.1%,41.1%,63.8%,45.4%
Miami Masters,11,Hard,20,9,11,45.0%,6,4,2,66.7%,1999,2011,R32,20,0.97,2.4%,4.7%,57.3%,66.7%,51.1%,60.1%,38.8%,48.5%,40.4%
Dubai,11,Hard,20,9,11,45.0%,6,4,2,66.7%,2000,2010,SF,20,1.03,3.4%,3.9%,55.7%,67.4%,53.9%,61.4%,39.6%,56.4%,47.2%
Tokyo,10,Hard,25,16,9,64.0%,6,3,3,50.0%,1998,2011,W,25,1.08,5.5%,3.6%,61.5%,68.4%,52.8%,62.4%,40.8%,54.4%,39.6%
Halle,10,Grass,19,9,10,47.4%,7,4,3,57.1%,1999,2009,SF,19,1.07,6.0%,3.4%,59.4%,74.4%,51.8%,65.2%,37.2%,65.2%,36.6%
Hamburg Masters,10,Clay,17,7,10,41.2%,5,2,3,40.0%,1999,2008,R16,17,0.97,2.4%,3.7%,56.6%,66.1%,50.2%,59.2%,39.4%,57.9%,37.7%
