Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2008 Wimbledon SF,L vs Nadal,3.9,4.0,3.8,40.0%,39.5%,55.0%,36.4%,53.2%,35.8%,-2.0,-1.6,2.5,3.7
2004 Monte Carlo F,L vs Coria,7.1,6.6,7.7,40.0%,38.7%,36.4%,35.6%,57.9%,28.4%,-23.0,-8.3,-5.5,-3.8
2004 Monte Carlo SF,W vs Moya,4.0,4.3,3.7,54.8%,37.2%,60.0%,57.1%,54.7%,35.8%,7.5,6.3,3.0,4.5
2003 Masters Cup SF,L vs Agassi,5.5,5.8,5.2,39.0%,56.1%,59.1%,38.2%,45.5%,26.3%,14.5,8.0,-5.0,-3.0
2003 Cincinnati SF,L vs Fish,2.9,3.3,2.6,42.4%,64.5%,66.7%,85.7%,47.3%,18.6%,19.5,23.2,7.0,9.1
2003 Canada SF,L vs Nalbandian,4.8,5.3,4.2,38.6%,56.3%,50.0%,36.8%,41.9%,18.5%,-7.5,-6.3,0.5,0.4
2003 Indian Wells SF,L vs Kuerten,4.3,4.6,3.9,39.3%,40.5%,65.0%,50.0%,47.1%,23.1%,-2.5,-2.0,-0.5,-0.4
2003 Australian Open F,L vs Agassi,5.2,4.8,5.6,28.6%,41.9%,40.0%,38.1%,42.9%,28.8%,-7.5,-6.6,-4.5,-4.1
2003 Australian Open SF,W vs Roddick,4.3,4.6,4.0,46.2%,58.5%,58.1%,77.3%,50.1%,27.0%,28.5,14.9,13.0,9.2
Career (9 matches),,4.6,4.8,4.4,41.8%,48.4%,54.5%,45.6%,49.4%,26.7%,3.1,2.1,1.2,1.0
