Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2011 Tashkent CH R32,L vs Meffert,88% (7/8),50% (1/2),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2011 Bangkok CH R32,W vs Ghem,76% (13/17),60% (3/5),2/4,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2011 Astana2 CH SF,W vs Baker,75% (12/16),88% (7/8),2/3,1/1,0% (0/4),0/1,0/0,50% (3/6),33% (2/6)
2011 Recanati CH R16,L vs Galvani,100% (8/8),18% (2/11),0/0,0/0,40% (2/5),0/2,0/1,40% (2/5),0% (0/4)
2011 (4 matches),,81.6%,50.0%,57.1%,100.0%,54.2%,0.0%,0.0%,45.5%,20.0%
Career (4 matches),,81.6%,50.0%,57.1%,100.0%,54.2%,0.0%,0.0%,45.5%,20.0%
