Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2011 Tashkent CH R32,L vs Meffert,20% (2/10),50% (1/2),1/3,50% (5/10),40% (2/5),1/1,0/0,1/1,0/0,0/0
2011 Bangkok CH R32,W vs Ghem,31% (4/13),75% (3/4),0/1,14% (2/14),50% (1/2),3/3,2/2,1/1,1/1,0/0
2011 Astana2 CH SF,W vs Baker,44% (7/16),100% (7/7),3/4,25% (4/16),0% (0/4),6/7,2/4,0/0,1/1,0/0
2011 Recanati CH R16,L vs Galvani,45% (5/11),40% (2/5),2/2,27% (3/11),0% (0/3),2/2,0/0,0/1,0/0,0/1
2011 (4 matches),,36.0%,72.2%,60.0%,27.5%,21.4%,92.3%,66.7%,66.7%,100.0%,0.0%
Career (4 matches),,36.0%,72.2%,60.0%,27.5%,21.4%,92.3%,66.7%,66.7%,100.0%,0.0%
