Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Brazzaville CH R32,W vs Van Aken,1.02,2.78,27.7,2.0,0.0%,76.5%,23.5%,70.6%,75.0%,68.4%
2021 Umag R16,L vs Alcaraz,0.96,0.63,45.1,3.0,0.0%,42.3%,0.0%,40.9%,29.6%,48.0%
2021 Roland Garros R128,L vs Opelka,0.95,0.67,28.7,2.4,0.0%,45.5%,2.4%,54.8%,32.6%,38.5%
2021 Australian Open R128,L vs Monteiro,0.93,0.64,35.7,2.8,9.3%,65.1%,4.9%,48.8%,32.6%,26.2%
2020 Roland Garros R64,L vs Dimitrov,0.94,0.71,37.9,2.3,0.0%,57.1%,0.0%,55.6%,28.3%,38.0%
2020 Roland Garros R128,W vs Sousa,1.01,1.77,27.2,2.2,2.3%,76.7%,2.8%,61.1%,46.2%,61.8%
2020 US Open R128,L vs De Minaur,0.85,0.68,31.0,2.1,7.3%,52.7%,4.3%,57.4%,36.0%,36.2%
2020 Cordoba SF,L vs Garin,0.77,0.72,45.6,4.0,5.1%,59.0%,0.0%,60.0%,39.0%,36.8%
2019 Shymkent CH R16,W vs Zhurbin,1.12,1.25,58.1,4.4,0.0%,61.2%,0.0%,54.8%,53.3%,39.5%
2019 Shymkent CH R32,W vs Grills,1.06,2.06,31.7,2.0,4.3%,60.9%,4.8%,61.9%,71.4%,78.9%
2019 Nanchang CH F,W vs Thompson,1.16,1.16,65.5,5.7,0.0%,54.1%,0.0%,57.6%,42.9%,46.2%
2019 Nanchang CH SF,W vs Milojevic,1.11,1.69,44.2,2.0,3.3%,66.7%,0.0%,71.4%,48.1%,46.2%
2019 Nanchang CH QF,W vs Patael,0.95,1.40,51.0,2.5,3.1%,68.8%,3.3%,63.3%,56.3%,43.3%
2019 Nanchang CH R16,W vs Oliveira,1.15,1.68,43.4,2.1,3.4%,58.6%,0.0%,84.6%,45.2%,40.0%
2019 Nanchang CH R32,W vs Bolt,1.06,1.48,53.2,2.2,3.4%,62.1%,8.0%,72.0%,46.7%,46.7%
2019 Nanchang CH R64,W vs Lamasine,1.16,1.68,37.8,2.4,3.6%,67.9%,0.0%,64.0%,51.6%,46.7%
2019 Anning CH R16,L vs Milojevic,1.17,0.90,68.9,2.5,0.0%,52.0%,2.1%,39.6%,51.1%,31.8%
2019 Anning CH R32,W vs Novak,0.98,1.94,34.7,2.0,4.8%,61.9%,5.9%,58.8%,84.2%,72.2%
2019 Anning CH R64,W vs Sun,1.25,2.14,28.1,2.1,0.0%,78.3%,0.0%,60.0%,58.1%,44.8%
2019 Santiago CH R16,L vs Monteiro,0.88,0.81,60.1,3.1,3.6%,61.8%,0.0%,64.7%,44.9%,22.2%
2025 (1 matches),,1.02,2.78,27.7,2.0,0.0%,76.5%,23.5%,70.6%,75.0%,68.4%
2021 (3 matches),,0.95,0.65,35.1,2.7,3.5%,52.2%,2.9%,49.5%,31.9%,35.8%
2020 (4 matches),,0.89,0.87,35.3,2.5,3.8%,60.8%,1.8%,58.3%,36.6%,42.0%
2019 (21 matches),,1.07,1.24,54.6,2.7,4.1%,61.5%,3.0%,60.9%,46.1%,44.1%
2018 (39 matches),,1.00,1.01,53.0,2.8,4.2%,61.1%,3.6%,58.4%,40.4%,40.2%
Career (310 matches),,1.02,1.06,55.2,2.8,3.5%,59.5%,2.4%,58.6%,41.7%,42.7%
