Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,1.6%,1.6%,63.9%,64.1%,50.0%,59.0%,29.1%,44.8%,0.71,R32 (Cordoba)
2021,17,6,11,35.3%,14-29,32.6%,176-229,43.5%,4-4,50.0%,17,60.4%,26.5%,2.8%,4.0%,61.4%,59.4%,48.5%,55.2%,39.9%,47.7%,0.89,SF (Belgrade 2)
2020,14,4,10,28.6%,14-22,38.9%,170-189,47.4%,2-3,40.0%,14,72.3%,22.6%,2.6%,2.3%,65.1%,63.9%,51.4%,59.5%,38.5%,49.1%,0.95,SF (Cordoba)
2019,2,1,1,50.0%,2-3,40.0%,22-25,46.8%,0-0,-,1,37.5%,22.2%,0.0%,1.8%,70.9%,53.8%,31.3%,47.3%,39.0%,43.0%,0.74,
2018,5,3,2,60.0%,7-4,63.6%,55-50,52.4%,0-0,-,5,73.1%,32.1%,4.4%,3.2%,61.6%,67.1%,48.9%,60.1%,42.1%,50.9%,1.06,SF (Quito)
2017,3,1,2,33.3%,3-4,42.9%,35-34,50.7%,0-1,0.0%,3,70.6%,32.4%,3.3%,3.3%,66.1%,60.1%,50.6%,56.9%,41.6%,49.8%,0.97,R16 (Umag)
2016,15,10,5,66.7%,21-15,58.3%,177-165,51.8%,3-1,75.0%,14,71.4%,31.8%,3.2%,3.1%,66.3%,64.6%,49.6%,59.5%,41.9%,50.8%,1.03,F (Umag)
2014,2,1,1,50.0%,2-3,40.0%,27-27,50.0%,0-2,0.0%,1,70.0%,18.2%,1.6%,3.1%,64.1%,61.0%,52.2%,57.8%,38.6%,46.9%,0.91,
2013,5,1,4,20.0%,4-12,25.0%,75-93,44.6%,1-2,33.3%,1,47.1%,41.2%,3.6%,2.7%,49.1%,64.8%,35.7%,50.0%,43.6%,46.8%,0.87,
2010,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,0.0%,3.6%,67.9%,60.5%,38.9%,53.6%,30.8%,42.6%,0.66,R32 (Vienna)
Career,65,27,38,41.5%,67-96,41.1%,750-836,47.3%,10-13,43.5%,58,67.3%,27.1%,2.9%,3.1%,63.8%,62.6%,49.0%,57.7%,40.1%,49.0%,0.95,
