Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Brazzaville CH R32,W vs Van Aken,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),6/6,2/2,0/0,1/1,0/0
2021 Umag R16,L vs Alcaraz,38% (3/8),67% (2/3),0/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/0
2021 Roland Garros R128,L vs Opelka,29% (4/14),75% (3/4),0/7,62% (8/13),13% (1/8),1/3,0/0,1/1,0/0,0/0
2021 Australian Open R128,L vs Monteiro,21% (3/14),33% (1/3),0/5,38% (5/13),0% (0/5),1/1,0/0,2/2,0/0,1/1
2020 Roland Garros R64,L vs Dimitrov,33% (5/15),40% (2/5),1/5,43% (6/14),17% (1/6),1/2,0/0,1/1,0/0,0/0
2020 Roland Garros R128,W vs Sousa,62% (8/13),88% (7/8),1/2,29% (4/14),50% (2/4),5/6,2/3,0/0,1/1,0/0
2020 US Open R128,L vs De Minaur,33% (5/15),40% (2/5),1/4,38% (6/16),0% (0/6),2/2,0/0,3/5,0/0,2/3
2020 Cordoba SF,L vs Garin,33% (4/12),50% (2/4),0/4,42% (5/12),20% (1/5),1/1,0/0,2/2,0/0,1/1
2019 Shymkent CH R16,W vs Zhurbin,50% (7/14),86% (6/7),3/4,43% (6/14),33% (2/6),3/5,1/1,1/1,0/0,0/0
2019 Shymkent CH R32,W vs Grills,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),5/7,2/2,0/0,1/1,0/0
2019 Nanchang CH F,W vs Thompson,54% (7/13),71% (5/7),2/5,38% (5/13),0% (0/5),3/5,2/2,0/0,1/1,0/0
2019 Nanchang CH SF,W vs Milojevic,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 Nanchang CH QF,W vs Patael,50% (5/10),100% (5/5),1/2,30% (3/10),33% (1/3),4/5,2/3,0/0,1/2,0/0
2019 Nanchang CH R16,W vs Oliveira,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Nanchang CH R32,W vs Bolt,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 Nanchang CH R64,W vs Lamasine,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),4/5,2/2,0/0,1/1,0/0
2019 Anning CH R16,L vs Milojevic,43% (6/14),67% (4/6),3/8,92% (11/12),27% (3/11),2/4,0/0,0/0,0/0,0/0
2019 Anning CH R32,W vs Novak,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),4/6,1/1,0/0,1/1,0/0
2019 Anning CH R64,W vs Sun,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/2,0/0,1/1,0/0
2019 Santiago CH R16,L vs Monteiro,40% (6/15),50% (3/6),0/2,43% (6/14),67% (4/6),2/3,1/1,1/1,0/0,1/1
2025 (1 matches),,100.0%,100.0%,-,0.0%,-,100.0%,100.0%,-,100.0%,-
2021 (3 matches),,27.8%,60.0%,0.0%,55.9%,5.3%,33.3%,-,75.0%,-,100.0%
2020 (4 matches),,40.0%,59.1%,20.0%,37.5%,19.0%,81.8%,66.7%,75.0%,100.0%,75.0%
2019 (21 matches),,48.9%,83.5%,42.0%,38.0%,34.5%,77.6%,88.9%,75.0%,92.3%,71.4%
2018 (39 matches),,39.9%,72.0%,25.2%,39.5%,25.3%,76.8%,87.5%,61.9%,88.2%,53.8%
Career (310 matches),,43.7%,73.6%,30.6%,40.9%,27.6%,72.4%,75.8%,68.0%,80.2%,65.2%
