Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,98,46,52,46.9%,109-118,48.0%,1067-1093,49.4%,15-19,44.1%,96,73.9%,24.6%,4.8%,5.0%,61.6%,67.5%,49.6%,60.6%,38.8%,49.8%,0.98
Clay,454,263,191,57.9%,583-462,55.8%,5127-4728,52.0%,61-63,49.2%,438,70.1%,34.2%,3.3%,4.5%,62.6%,65.4%,48.4%,59.0%,43.2%,51.0%,1.05
Carpet,5,2,3,40.0%,6-7,46.2%,64-69,48.1%,1-2,33.3%,5,74.2%,21.9%,4.5%,5.6%,61.5%,70.6%,45.7%,61.0%,35.0%,48.4%,0.90
Finals,23,13,10,56.5%,29-25,53.7%,247-249,49.8%,2-2,50.0%,22,65.8%,31.5%,2.5%,4.6%,61.9%,63.1%,48.3%,57.4%,42.0%,49.6%,0.99
Semi-finals,42,23,19,54.8%,49-47,51.0%,445-435,50.6%,7-6,53.8%,41,69.4%,30.9%,3.9%,4.5%,62.8%,65.7%,48.2%,59.2%,41.9%,50.3%,1.03
Quarter-finals,81,42,39,51.9%,94-90,51.1%,909-878,50.9%,12-15,44.4%,80,72.3%,28.9%,3.4%,4.7%,61.0%,66.0%,49.3%,59.5%,40.9%,50.2%,1.01
vs Righties,449,248,201,55.2%,556-476,53.9%,4997-4750,51.3%,63-63,50.0%,435,70.6%,32.2%,3.4%,4.6%,62.6%,65.5%,48.9%,59.2%,42.3%,50.7%,1.04
vs Lefties,75,36,39,48.0%,91-89,50.6%,845-827,50.5%,9-14,39.1%,75,70.4%,30.9%,4.5%,5.0%,61.3%,66.5%,47.1%,59.0%,41.6%,50.4%,1.01
